Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank,Gene_Symbol,Gene_Description
4537,-1,-0.523720726,-1.60333506,0.555893609,0.341716988,0,1,0.903979162,0.341716988,FALSE,9471,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]
4008,2,0.393478492,-0.417800559,1.204757543,0.341806337,0.200036916,0.65469105,0.903644595,0.341806337,FALSE,9472,LMO7,LIM domain 7
374875,2,0.529924786,-0.562909857,1.62275943,0.34190744,0.780963362,0.376846671,0.903266161,0.34190744,FALSE,9473,HSD11B1L,hydroxysteroid 11-beta dehydrogenase 1 like
92483,2,0.475043832,-0.504727785,1.454815449,0.341964072,0.204240721,0.651319414,0.903054251,0.341964072,FALSE,9474,LDHAL6B,lactate dehydrogenase A like 6B
337876,0,1.324496635,-1.408124205,4.057117474,0.342116733,4.895847917,0.02692135,0.902483246,0.342116733,FALSE,9475,CHSY3,chondroitin sulfate synthase 3
26279,1,0.870584,-0.925709242,2.666877242,0.342159012,0,1,0.902325171,0.342159012,FALSE,9476,PLA2G2D,phospholipase A2 group IID
8854,0,-1.592536233,-4.879607036,1.69453457,0.342329267,6.313009692,0.011985521,0.901688869,0.342329267,FALSE,9477,ALDH1A2,aldehyde dehydrogenase 1 family member A2
113612,-2,-0.475530914,-1.457195717,0.506133889,0.342401207,0.586862648,0.443634884,0.901420132,0.342401207,FALSE,9478,CYP2U1,cytochrome P450 family 2 subfamily U member 1
11168,-2,-0.407398426,-1.248511382,0.43371453,0.342457346,0.079790176,0.777581959,0.901210474,0.342457346,FALSE,9479,PSIP1,PC4 and SRSF1 interacting protein 1
90459,2,0.394843978,-0.420550759,1.210238716,0.34257672,0.348300839,0.555076563,0.900764812,0.34257672,FALSE,9480,ERI1,exoribonuclease 1
23235,-2,-0.353131826,-1.082582403,0.376318751,0.342706335,0.188927229,0.663810979,0.900281152,0.342706335,FALSE,9481,SIK2,salt inducible kinase 2
7283,2,0.36456755,-0.388696045,1.117831146,0.342828534,0.010676703,0.917702547,0.899825392,0.342828534,FALSE,9482,TUBG1,tubulin gamma 1
79853,0,0.716230334,-0.764019837,2.196480504,0.342954602,0.586172578,0.443902987,0.899355433,0.342954602,FALSE,9483,TM4SF20,transmembrane 4 L six family member 20
7058,0,1.545268244,-1.649183309,4.739719796,0.343076861,5.810576149,0.015930074,0.898899894,0.343076861,FALSE,9484,THBS2,thrombospondin 2
57717,0,1.13627858,-1.21308691,3.485644069,0.34315836,4.036633258,0.04452256,0.898596353,0.34315836,FALSE,9485,PCDHB16,protocadherin beta 16
90135,-2,-0.36237309,-1.111619411,0.386873232,0.343161599,3.64E-06,0.998478411,0.898584288,0.343161599,FALSE,9486,BTBD6,BTB domain containing 6
100033416,-1,-0.928430475,-2.848495987,0.991635037,0.343270477,0,1,0.89817893,0.343270477,FALSE,9487,,
7114,2,0.331675234,-0.354485969,1.017836436,0.343433217,0.062215135,0.803028476,0.897573358,0.343433217,FALSE,9488,TMSB4X,thymosin beta 4 X-linked
55223,-2,-0.407354906,-1.250113112,0.435403299,0.343452023,0.259114741,0.610728993,0.897503406,0.343452023,FALSE,9489,TRIM62,tripartite motif containing 62
253018,1,0.6906508,-0.738602037,2.119903638,0.343585924,0,1,0.897005478,0.343585924,FALSE,9490,,
369,-2,-0.367309807,-1.127470855,0.392851241,0.343610974,0.009366715,0.922899684,0.896912353,0.343610974,FALSE,9491,ARAF,"A-Raf proto-oncogene, serine/threonine kinase"
286319,-2,-0.46223571,-1.418995592,0.494524171,0.343684724,1.489982972,0.222219102,0.896638242,0.343684724,FALSE,9492,TUSC1,tumor suppressor candidate 1
80149,0,0.826756125,-0.884864855,2.538377105,0.343785522,3.429364408,0.064046746,0.89626373,0.343785522,FALSE,9493,ZC3H12A,zinc finger CCCH-type containing 12A
5195,-2,-0.301116845,-0.924574229,0.322340538,0.343831677,0.57438429,0.448521957,0.896092292,0.343831677,FALSE,9494,PEX14,peroxisomal biogenesis factor 14
100507582,1,0.6583637,-0.704838266,2.021565666,0.343856795,0,1,0.895999007,0.343856795,FALSE,9495,,
66005,2,0.328021022,-0.351219795,1.007261839,0.343887651,0.018365193,0.892202145,0.895884422,0.343887651,FALSE,9496,CHID1,chitinase domain containing 1
5214,-2,-0.40698409,-1.249874434,0.435906254,0.343967145,0.001488292,0.969226535,0.895589286,0.343967145,FALSE,9497,PFKP,"phosphofructokinase, platelet"
3662,-2,-0.529062805,-1.624894609,0.566768999,0.344014947,0.134446536,0.713865546,0.895411857,0.344014947,FALSE,9498,IRF4,interferon regulatory factor 4
9079,0,-0.58408274,-1.79389703,0.62573155,0.344023465,1.47691549,0.224257747,0.895380243,0.344023465,FALSE,9499,LDB2,LIM domain binding 2
122970,0,-0.465734116,-1.430693306,0.499225074,0.344164073,0.818697049,0.365561394,0.894858553,0.344164073,FALSE,9500,ACOT4,acyl-CoA thioesterase 4
7738,2,0.369871339,-0.396577418,1.136320096,0.344232456,0.279870195,0.596786308,0.894604941,0.344232456,FALSE,9501,ZNF184,zinc finger protein 184
284306,2,0.451466011,-0.484128853,1.387060875,0.344266146,0.144868079,0.703488656,0.894480018,0.344266146,FALSE,9502,ZNF547,zinc finger protein 547
285672,0,0.421985736,-0.452837658,1.29680913,0.34444373,0.828674947,0.362655962,0.893821812,0.34444373,FALSE,9503,SREK1IP1,SREK1 interacting protein 1
26088,-2,-0.36623628,-1.125673083,0.393200522,0.34456333,1.31089077,0.25223344,0.89337878,0.34456333,FALSE,9504,GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1"
6624,2,0.848947823,-0.911608465,2.609504111,0.344606257,3.440083851,0.063632463,0.893219819,0.344606257,FALSE,9505,FSCN1,fascin actin-bundling protein 1
8073,-2,-0.348378827,-1.070874582,0.374116927,0.34462251,0.14828625,0.700178488,0.893159639,0.34462251,FALSE,9506,PTP4A2,protein tyrosine phosphatase 4A2
84255,2,0.317143654,-0.340574617,0.974861925,0.344622881,0.085413813,0.77009058,0.893158264,0.344622881,FALSE,9507,SLC37A3,solute carrier family 37 member 3
54902,-2,-0.390863576,-1.201629693,0.41990254,0.344718982,1.159930907,0.28147987,0.892802514,0.344718982,FALSE,9508,TTC19,tetratricopeptide repeat domain 19
348793,2,0.470328702,-0.505279555,1.44593696,0.344722976,0.679392013,0.409796161,0.892787729,0.344722976,FALSE,9509,WDR53,WD repeat domain 53
6203,2,0.367636787,-0.394988753,1.130262327,0.344743415,0.093479577,0.75979934,0.892712086,0.344743415,FALSE,9510,RPS9,ribosomal protein S9
170688,2,0.399100528,-0.428867353,1.227068408,0.344786521,0.2767803,0.59881933,0.892552574,0.344786521,FALSE,9511,,
23287,2,0.408806951,-0.439302472,1.256916374,0.344789219,0.083243125,0.772949605,0.892542589,0.344789219,FALSE,9512,AGTPBP1,ATP/GTP binding carboxypeptidase 1
63977,2,0.330457592,-0.355108547,1.01602373,0.344789228,0.287099012,0.592085577,0.892542555,0.344789228,FALSE,9513,PRDM15,PR/SET domain 15
4712,-2,-0.423324263,-1.301597727,0.4549492,0.34481475,0.007296353,0.931928531,0.892448128,0.34481475,FALSE,9514,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6
126014,1,0.902928223,-0.970644647,2.776501092,0.344882246,0,1,0.892198441,0.344882246,FALSE,9515,OSCAR,osteoclast associated Ig-like receptor
197258,2,0.402570841,-0.432917573,1.238059256,0.344971951,0.111341587,0.738621898,0.8918667,0.344971951,FALSE,9516,FCSK,fucose kinase
100133220,-2,-0.43155948,-1.328610431,0.465491471,0.345725385,0.166836318,0.682938915,0.889084998,0.345725385,FALSE,9517,,
1737,-2,-0.344515516,-1.060683388,0.371652356,0.345758258,0.078303599,0.77960962,0.888963819,0.345758258,FALSE,9518,DLAT,dihydrolipoamide S-acetyltransferase
10039,-2,-0.351327565,-1.081782659,0.379127529,0.345841828,0.001375078,0.970419584,0.888655819,0.345841828,FALSE,9519,PARP3,poly(ADP-ribose) polymerase family member 3
7107,2,0.417458154,-0.450554209,1.285470517,0.345876996,0.012563715,0.910753647,0.888526239,0.345876996,FALSE,9520,GPR137B,G protein-coupled receptor 137B
2077,2,0.350353186,-0.378286646,1.078993018,0.345981251,0.132916067,0.715427516,0.888142202,0.345981251,FALSE,9521,ERF,ETS2 repressor factor
10994,-2,-0.336968738,-1.037820881,0.363883405,0.346014519,0.226454881,0.634165032,0.888019686,0.346014519,FALSE,9522,ILVBL,ilvB acetolactate synthase like
10077,-1,-0.711104714,-2.190131023,0.767921594,0.346020679,0,1,0.887997003,0.346020679,FALSE,9523,TSPAN32,tetraspanin 32
64077,-2,-0.377211707,-1.161774238,0.407350824,0.346020745,0.000162954,0.989815018,0.88799676,0.346020745,FALSE,9524,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
100132891,0,0.951538219,-1.027644474,2.930720911,0.346039899,3.706837783,0.054189964,0.887926231,0.346039899,FALSE,9525,,
140825,2,0.475029948,-0.513131694,1.463191591,0.346092486,0.672684888,0.412117096,0.887732622,0.346092486,FALSE,9526,NEURL2,neuralized E3 ubiquitin protein ligase 2
9477,2,0.349203281,-0.377236115,1.075642677,0.346108113,0.118787399,0.730353392,0.887675096,0.346108113,FALSE,9527,MED20,mediator complex subunit 20
9242,2,0.940981235,-1.017240923,2.899203392,0.346285709,3.101812662,0.078205172,0.887021582,0.346285709,FALSE,9528,MSC,musculin
100506713,-1,-0.671405517,-2.068684238,0.725873205,0.346304745,0,1,0.88695156,0.346304745,FALSE,9529,,
100287722,1,0.554996929,-0.600126719,1.710120578,0.346348892,0,1,0.886789193,0.346348892,FALSE,9530,,
79714,2,0.351381657,-0.379971492,1.082734806,0.346360167,0.575404996,0.448119073,0.886747728,0.346360167,FALSE,9531,CCDC51,coiled-coil domain containing 51
100506211,1,0.762961019,-0.825286368,2.351208405,0.346435401,0,1,0.886471101,0.346435401,FALSE,9532,,
80005,0,-0.641645564,-1.9776167,0.694325572,0.346530985,2.129040229,0.144531229,0.886119765,0.346530985,FALSE,9533,DOCK5,dedicator of cytokinesis 5
9361,2,0.377439856,-0.408453501,1.163333214,0.34654651,0.007914467,0.929111086,0.886062715,0.34654651,FALSE,9534,LONP1,"lon peptidase 1, mitochondrial"
161779,2,0.494834832,-0.535719138,1.525388801,0.346651573,0.477713454,0.489459858,0.885676713,0.346651573,FALSE,9535,PGBD4,piggyBac transposable element derived 4
79632,-1,-0.756466195,-2.332006137,0.819073747,0.346684234,0,1,0.885556748,0.346684234,FALSE,9536,FAM184A,family with sequence similarity 184 member A
399512,-2,-0.387632547,-1.195237303,0.419972209,0.346838284,0.045790171,0.830557678,0.884991127,0.346838284,FALSE,9537,SLC25A35,solute carrier family 25 member 35
51362,2,0.320241727,-0.346972599,0.987456054,0.346848066,5.22E-05,0.994233399,0.884955222,0.346848066,FALSE,9538,CDC40,cell division cycle 40
3601,2,0.412847553,-0.447355248,1.273050354,0.346874375,0.45804277,0.49854011,0.884858663,0.346874375,FALSE,9539,IL15RA,interleukin 15 receptor subunit alpha
80704,2,0.675325064,-0.731804193,2.082454322,0.346885464,1.6741704,0.195700874,0.884817967,0.346885464,FALSE,9540,SLC19A3,solute carrier family 19 member 3
55039,2,0.399689938,-0.433305926,1.232685801,0.346994834,0.421435079,0.516221835,0.884416676,0.346994834,FALSE,9541,TRMT12,tRNA methyltransferase 12 homolog
253769,2,0.403863054,-0.437929431,1.245655539,0.34705178,0.087944631,0.766806576,0.884207803,0.34705178,FALSE,9542,WDR27,WD repeat domain 27
100288637,0,0.969425803,-1.051464431,2.990316036,0.347115322,3.599301442,0.057803856,0.883974794,0.347115322,FALSE,9543,,
28400,1,0.892010813,-0.967521686,2.751543312,0.347121432,0,1,0.88395239,0.347121432,FALSE,9544,,
22874,-2,-0.579592128,-1.787900755,0.628716498,0.347145573,2.273181138,0.13162947,0.883863882,0.347145573,FALSE,9545,PLEKHA6,pleckstrin homology domain containing A6
22978,-2,-0.34742144,-1.071733027,0.376890147,0.347160472,0.083124957,0.773106399,0.883809261,0.347160472,FALSE,9546,NT5C2,"5'-nucleotidase, cytosolic II"
254427,2,0.436170631,-0.473222171,1.345563434,0.347189644,0.013804167,0.906470867,0.883702323,0.347189644,FALSE,9547,PROSER2,proline and serine rich 2
25940,2,0.325029508,-0.352655709,1.002714725,0.34720089,0.001335348,0.970849862,0.883661102,0.34720089,FALSE,9548,FAM98A,family with sequence similarity 98 member A
4481,2,0.441891451,-0.479536787,1.363319688,0.347246072,0.545358893,0.460220274,0.883495509,0.347246072,FALSE,9549,MSR1,macrophage scavenger receptor 1
79742,0,-0.842022034,-2.597965062,0.913920994,0.347291643,4.424255,0.035431578,0.883328519,0.347291643,FALSE,9550,DIPK2B,divergent protein kinase domain 2B
5269,-2,-0.338306716,-1.043820032,0.367206599,0.347300114,0.289597999,0.590478257,0.883297481,0.347300114,FALSE,9551,SERPINB6,serpin family B member 6
23155,0,0.351803058,-0.381952156,1.085558273,0.34736339,0.843631443,0.358360237,0.883065671,0.34736339,FALSE,9552,CLCC1,chloride channel CLIC like 1
54816,-2,-0.375228553,-1.157900111,0.407443004,0.347399007,0.559303793,0.454540891,0.882935212,0.347399007,FALSE,9553,ZNF280D,zinc finger protein 280D
338391,1,0.642854548,-0.698397365,1.984106462,0.347525522,0,1,0.882471959,0.347525522,FALSE,9554,,
1676,2,0.361058542,-0.392305292,1.114422376,0.347558283,0.363363892,0.546643926,0.882352041,0.347558283,FALSE,9555,DFFA,DNA fragmentation factor subunit alpha
56654,-2,-0.421028119,-1.299689214,0.457632976,0.347650591,0.077925881,0.780128121,0.88201423,0.347650591,FALSE,9556,NPDC1,"neural proliferation, differentiation and control 1"
11209,-2,-0.536890965,-1.65737837,0.583596439,0.347662345,0.603922243,0.437085414,0.881971224,0.347662345,FALSE,9557,,
1629,-2,-0.366934367,-1.132732049,0.398863316,0.347667647,0.784081575,0.375895749,0.881951827,0.347667647,FALSE,9558,DBT,dihydrolipoamide branched chain transacylase E2
6470,-2,-0.391319447,-1.208050786,0.425411893,0.347692215,0.127955878,0.720560941,0.881861945,0.347692215,FALSE,9559,SHMT1,serine hydroxymethyltransferase 1
7067,-2,-0.341067548,-1.053031953,0.370896857,0.347770024,0.04761353,0.827269196,0.881577336,0.347770024,FALSE,9560,THRA,thyroid hormone receptor alpha
105369755,1,0.497394493,-0.540960986,1.535749972,0.347800221,0,1,0.881466903,0.347800221,FALSE,9561,,
100505678,1,0.659846762,-0.717756961,2.037450486,0.34784033,0,1,0.881320244,0.34784033,FALSE,9562,,
201266,0,0.406615854,-0.442470338,1.255702045,0.347936074,1.070489544,0.300834896,0.880970246,0.347936074,FALSE,9563,SLC39A11,solute carrier family 39 member 11
105371481,-1,-0.541432656,-1.672292223,0.58942691,0.348043479,0,1,0.88057778,0.348043479,FALSE,9564,,
6252,0,-1.524335279,-4.709122084,1.660451525,0.348194031,11.2874543,0.000780326,0.880027926,0.348194031,FALSE,9565,RTN1,reticulon 1
397,2,0.392462216,-0.427526114,1.212450546,0.348205082,0.016932573,0.896467358,0.879987579,0.348205082,FALSE,9566,ARHGDIB,Rho GDP dissociation inhibitor beta
2498,0,-0.540341673,-1.669467952,0.588784607,0.348276376,1.437865454,0.230485069,0.879727316,0.348276376,FALSE,9567,,
91664,2,0.372684393,-0.406206231,1.151575017,0.348344324,0.388894992,0.532880813,0.87947934,0.348344324,FALSE,9568,ZNF845,zinc finger protein 845
51596,2,0.321575763,-0.350829399,0.993980926,0.34858013,0.054020668,0.816209124,0.878619267,0.34858013,FALSE,9569,CUTA,cutA divalent cation tolerance homolog
5217,0,-0.577266726,-1.784552385,0.630018933,0.34867534,1.589085921,0.207456779,0.878272225,0.34867534,FALSE,9570,PFN2,profilin 2
2686,2,0.4085991,-0.446200034,1.263398234,0.348823113,0.016282462,0.898463353,0.877733846,0.348823113,FALSE,9571,GGT7,gamma-glutamyltransferase 7
7542,-2,-0.292432215,-0.904219678,0.319355248,0.348832757,0.104831432,0.746107004,0.877698718,0.348832757,FALSE,9572,ZFPL1,zinc finger protein like 1
23484,-2,-0.340600463,-1.053168185,0.371967259,0.348838919,0.824272472,0.363933949,0.877676276,0.348838919,FALSE,9573,LEPROTL1,leptin receptor overlapping transcript like 1
644815,-2,-0.380586586,-1.176903046,0.415729874,0.348895855,0.910781257,0.339907213,0.877468938,0.348895855,FALSE,9574,FAM83G,family with sequence similarity 83 member G
87,0,-0.962302285,-2.976218673,1.051614104,0.349004282,4.32621947,0.037529514,0.877074215,0.349004282,FALSE,9575,ACTN1,actinin alpha 1
90410,2,0.38937089,-0.425557332,1.204299112,0.34903309,0.300035873,0.583859933,0.87696937,0.34903309,FALSE,9576,IFT20,intraflagellar transport 20
102723552,1,0.805865943,-0.880903127,2.492635014,0.349074092,0,1,0.876820164,0.349074092,FALSE,9577,,
3396,2,0.375663589,-0.410695228,1.162022405,0.349106086,0.017865815,0.893669012,0.876703756,0.349106086,FALSE,9578,MRPL58,mitochondrial ribosomal protein L58
85414,-2,-0.493526403,-1.526744838,0.539692032,0.349172776,0.20275702,0.652504602,0.876461155,0.349172776,FALSE,9579,SLC45A3,solute carrier family 45 member 3
113278,-2,-0.445306708,-1.377733112,0.487119695,0.349254416,0.046491998,0.82928394,0.876164254,0.349254416,FALSE,9580,SLC52A3,solute carrier family 52 member 3
100128494,-1,-0.424356164,-1.313194155,0.464481826,0.34940618,0,1,0.875612585,0.34940618,FALSE,9581,,
100033428,-1,-0.803078837,-2.485369557,0.879211882,0.349462519,0,1,0.875407871,0.349462519,FALSE,9582,,
57099,2,0.34451454,-0.377175519,1.066204599,0.349462851,0.630583204,0.427141472,0.875406663,0.349462851,FALSE,9583,AVEN,apoptosis and caspase activation inhibitor
7439,-2,-0.430533051,-1.332448397,0.471382295,0.34948073,0.551104306,0.457866826,0.87534171,0.34948073,FALSE,9584,BEST1,bestrophin 1
23373,0,-0.388606165,-1.202690217,0.425477888,0.349481042,0.576270926,0.447777722,0.875340574,0.349481042,FALSE,9585,CRTC1,CREB regulated transcription coactivator 1
100126332,1,0.579813849,-0.634829591,1.794457289,0.349481778,0,1,0.875337901,0.349481778,FALSE,9586,,
1890,2,0.453701454,-0.496919527,1.404322435,0.349567216,0.037608459,0.846231472,0.875027564,0.349567216,FALSE,9587,TYMP,thymidine phosphorylase
440672,2,0.394802015,-0.433201429,1.222805459,0.350028282,0.297345588,0.585551304,0.873354608,0.350028282,FALSE,9588,NUDT4B,nudix hydrolase 4B
26995,2,0.341487416,-0.374886594,1.057861427,0.350152908,0.056943692,0.81139345,0.872902925,0.350152908,FALSE,9589,TRUB2,TruB pseudouridine synthase family member 2
342892,2,0.443614651,-0.487214729,1.37444403,0.350262832,0.02561833,0.87283596,0.872504707,0.350262832,FALSE,9590,ZNF850,zinc finger protein 850
57571,-1,-0.780549769,-2.418404364,0.857304825,0.350274527,0,1,0.87246235,0.350274527,FALSE,9591,CARNS1,carnosine synthase 1
440400,-2,-0.334702636,-1.03717087,0.367765598,0.35037749,0.491452161,0.483280243,0.872089522,0.35037749,FALSE,9592,RNASEK,ribonuclease K
5256,2,0.416884243,-0.45811875,1.291887236,0.350406888,0.131889841,0.716480578,0.871983097,0.350406888,FALSE,9593,PHKA2,phosphorylase kinase regulatory subunit alpha 2
80304,2,0.446485395,-0.49096235,1.38393314,0.350568574,0.132368168,0.715989167,0.871398001,0.350568574,FALSE,9594,WDCP,WD repeat and coiled coil containing
6499,2,0.346204246,-0.380964486,1.073372978,0.350749376,0.004058156,0.949206191,0.870744159,0.350749376,FALSE,9595,SKIC2,SKI2 subunit of superkiller complex
84872,-2,-0.425377025,-1.318966765,0.468212716,0.350817414,0.22123993,0.638096774,0.870498232,0.350817414,FALSE,9596,ZC3H10,zinc finger CCCH-type containing 10
85313,2,0.347070159,-0.382057751,1.07619807,0.350842153,0.055799506,0.813262589,0.870408826,0.350842153,FALSE,9597,PPIL4,peptidylprolyl isomerase like 4
57834,2,0.489970799,-0.539425222,1.51936682,0.350870814,0.038555097,0.844332691,0.870305258,0.350870814,FALSE,9598,CYP4F11,cytochrome P450 family 4 subfamily F member 11
10186,0,-0.923731539,-2.864970761,1.017507683,0.351005022,3.42773449,0.06410999,0.869820445,0.351005022,FALSE,9599,LHFPL6,LHFPL tetraspan subfamily member 6
9557,0,0.369256183,-0.406792578,1.145304944,0.351036021,0.615117627,0.432867414,0.8697085,0.351036021,FALSE,9600,CHD1L,chromodomain helicase DNA binding protein 1 like
84775,2,0.411672938,-0.45382937,1.277175247,0.351207576,0.628702933,0.427831486,0.869089213,0.351207576,FALSE,9601,ZNF607,zinc finger protein 607
28772,-1,-0.857150701,-2.659461743,0.94516034,0.351270403,0,1,0.868862523,0.351270403,FALSE,9602,,
8698,1,0.601578187,-0.663367357,1.86652373,0.351278378,0,1,0.868833752,0.351278378,FALSE,9603,S1PR4,sphingosine-1-phosphate receptor 4
79887,2,0.406172165,-0.448010659,1.260354989,0.35134595,0.411334003,0.521293193,0.868590007,0.35134595,FALSE,9604,PLBD1,phospholipase B domain containing 1
100506243,-1,-0.664607286,-2.06229355,0.733078977,0.3513503,0,1,0.86857432,0.3513503,FALSE,9605,KRBOX1,KRAB box domain containing 1
140809,2,0.41344582,-0.456140207,1.283031847,0.351405029,0.002998687,0.956329451,0.868376952,0.351405029,FALSE,9606,SRXN1,sulfiredoxin 1
100506658,2,0.349872828,-0.386116059,1.085861715,0.351479438,0.089479835,0.764839482,0.868108681,0.351479438,FALSE,9607,OCLN,occludin
8669,2,0.34093963,-0.376396053,1.058275313,0.351572491,0.359216337,0.548941784,0.867773302,0.351572491,FALSE,9608,EIF3J,eukaryotic translation initiation factor 3 subunit J
100528019,0,-0.423530834,-1.314828179,0.467766512,0.351675216,0.972488427,0.324060355,0.867403205,0.351675216,FALSE,9609,HSPB2-C11orf52,HSPB2-C11orf52 readthrough (NMD candidate)
729238,-1,-0.915088748,-2.841032007,1.010854511,0.35172256,0,1,0.867232683,0.35172256,FALSE,9610,SFTPA2,surfactant protein A2
171169,2,0.527563695,-0.582775778,1.637903169,0.351723231,0.760024335,0.383320907,0.867230267,0.351723231,FALSE,9611,SPACA4,sperm acrosome associated 4
84062,2,0.366960678,-0.40553535,1.139456706,0.351829518,0.002731347,0.958319698,0.86684756,0.351829518,FALSE,9612,DTNBP1,dystrobrevin binding protein 1
64792,2,0.396005534,-0.437810399,1.229821467,0.351931768,1.005822043,0.315905833,0.86647954,0.351931768,FALSE,9613,IFT22,intraflagellar transport 22
84366,-1,-0.854037538,-2.652348817,0.944273742,0.351952807,0,1,0.866403833,0.351952807,FALSE,9614,PRAC1,PRAC1 small nuclear protein
51603,2,0.380739882,-0.421179817,1.182659582,0.352079884,0.292483524,0.588633408,0.865946698,0.352079884,FALSE,9615,METTL13,"methyltransferase 13, eEF1A N-terminus and K55"
695,-2,-0.444930198,-1.382177068,0.492316673,0.352145975,0.281984134,0.595403684,0.865709034,0.352145975,FALSE,9616,BTK,Bruton tyrosine kinase
51747,0,0.577570098,-0.639177738,1.794317933,0.352183414,2.924517341,0.087243311,0.86557443,0.352183414,FALSE,9617,LUC7L3,LUC7 like 3 pre-mRNA splicing factor
55343,-2,-0.372345323,-1.156827344,0.412136698,0.352229107,0.004103989,0.948920554,0.865410179,0.352229107,FALSE,9618,SLC35C1,solute carrier family 35 member C1
94097,-2,-0.387059481,-1.20257655,0.428457589,0.352249347,0.382380166,0.536332157,0.865337432,0.352249347,FALSE,9619,SFXN5,sideroflexin 5
29093,0,0.335693131,-0.371741392,1.043127654,0.352347416,0.957920669,0.32771132,0.864985031,0.352347416,FALSE,9620,MRPL22,mitochondrial ribosomal protein L22
2256,0,0.790900793,-0.87595187,2.457753457,0.352382238,1.660409981,0.197547978,0.864859934,0.352382238,FALSE,9621,FGF11,fibroblast growth factor 11
119467,-2,-0.429483536,-1.335483985,0.476516913,0.35283312,0.376023529,0.539739098,0.86324167,0.35283312,FALSE,9622,CLRN3,clarin 3
338809,0,1.140887456,-1.266054296,3.547829207,0.352878442,3.230199521,0.072291881,0.863079162,0.352878442,FALSE,9623,,
23420,2,0.320004465,-0.355196372,0.995205303,0.352938481,0.068581407,0.793413558,0.862863929,0.352938481,FALSE,9624,NOMO1,NODAL modulator 1
150684,-2,-0.330450004,-1.027876157,0.366976148,0.353066553,0.241517993,0.623111883,0.862404965,0.353066553,FALSE,9625,COMMD1,copper metabolism domain containing 1
221656,2,0.358569479,-0.398281753,1.115420712,0.353116143,0.128227904,0.720276531,0.862227317,0.353116143,FALSE,9626,KDM1B,lysine demethylase 1B
1735,0,1.137686847,-1.26407983,3.539453525,0.353194708,4.272488308,0.03873417,0.861945936,0.353194708,FALSE,9627,DIO3,iodothyronine deiodinase 3
3249,1,0.889010778,-0.988630705,2.766652261,0.3534137,0,1,0.861162067,0.3534137,FALSE,9628,HPN,hepsin
102724560,-1,-0.737939819,-2.296986665,0.821107028,0.353560643,0,1,0.860636463,0.353560643,FALSE,9629,LOC102724560,cystathionine beta-synthase like
1186,2,0.333703115,-0.371346698,1.038752928,0.353584274,0.222975054,0.636782367,0.860551966,0.353584274,FALSE,9630,CLCN7,chloride voltage-gated channel 7
401551,1,0.530963406,-0.591010992,1.652937804,0.353649462,0,1,0.860318912,0.353649462,FALSE,9631,WDR38,WD repeat domain 38
7167,2,0.369780508,-0.411723976,1.151284992,0.35372605,0.070843556,0.790112501,0.860045173,0.35372605,FALSE,9632,TPI1,triosephosphate isomerase 1
124923,1,0.654388913,-0.728652747,2.037430573,0.353739206,0,1,0.859998162,0.353739206,FALSE,9633,RSKR,ribosomal protein S6 kinase related
105378721,1,0.522394665,-0.581814859,1.62660419,0.353798418,0,1,0.859786597,0.353798418,FALSE,9634,,
58497,-2,-0.351914185,-1.095802644,0.391974274,0.353818691,0.001548994,0.968605557,0.859714171,0.353818691,FALSE,9635,PRUNE1,prune exopolyphosphatase 1
7465,2,0.397519402,-0.442815166,1.237853971,0.353844015,0.115913286,0.733509838,0.859623709,0.353844015,FALSE,9636,WEE1,WEE1 G2 checkpoint kinase
84458,-2,-0.349381006,-1.088048429,0.389286417,0.353905808,8.26E-05,0.992747215,0.859403012,0.353905808,FALSE,9637,LCOR,ligand dependent nuclear receptor corepressor
54522,0,0.431032781,-0.480300662,1.342366224,0.353925039,1.136694282,0.286351928,0.859334339,0.353925039,FALSE,9638,ANKRD16,ankyrin repeat domain 16
394,-2,-0.361389853,-1.125483529,0.402703823,0.353929077,0.128346445,0.7201527,0.859319922,0.353929077,FALSE,9639,ARHGAP5,Rho GTPase activating protein 5
377630,2,0.568620873,-0.633639699,1.770881445,0.353934791,0.250958963,0.61640065,0.859299518,0.353934791,FALSE,9640,USP17L2,ubiquitin specific peptidase 17 like family member 2
78996,-2,-0.324189857,-1.00972336,0.361343647,0.353994031,0.05920427,0.807758074,0.859088011,0.353994031,FALSE,9641,CYREN,cell cycle regulator of NHEJ
10400,2,0.416037145,-0.463904792,1.295979082,0.354096703,0.231397433,0.630489583,0.858721556,0.354096703,FALSE,9642,PEMT,phosphatidylethanolamine N-methyltransferase
8794,-2,-0.538447297,-1.677360308,0.600465715,0.3541249,0.902798916,0.342032326,0.858620937,0.3541249,FALSE,9643,TNFRSF10C,TNF receptor superfamily member 10c
7566,-2,-0.402870557,-1.255049469,0.449308356,0.354144738,0.089248012,0.765135339,0.858550159,0.354144738,FALSE,9644,ZNF18,zinc finger protein 18
51501,0,0.643200038,-0.717939722,2.004339799,0.35435684,2.313880974,0.128223548,0.857793724,0.35435684,FALSE,9645,HIKESHI,heat shock protein nuclear import factor hikeshi
