Gene_ID,metap,metafc,idx,Gene_Symbol,Gene_Description
79075,7.41407372012516e-05,1.96193116276451,8.10266406829184,DSCC1,DNA replication and sister chromatid cohesion 1
6578,0.000185441596119898,-2.16750874388898,-8.08869361831178,SLCO2A1,solute carrier organic anion transporter family member 2A1
151742,2.70243988828185e-06,-1.45136634159916,-8.08156186172254,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L"
8516,3.61150271256985e-06,-1.48324979788953,-8.07230825504989,ITGA8,integrin subunit alpha 8
441631,7.42106484869057e-05,-1.95470424821565,-8.07201720987586,TSPAN11,tetraspanin 11
79629,9.18549801201786e-07,-1.33652085044824,-8.06843910342397,OCEL1,occludin/ELL domain containing 1
112476,9.70988717667375e-05,-2.01066480686869,-8.06836721836793,PRRT2,proline rich transmembrane protein 2
84172,2.62883207437954e-07,1.22595468309376,8.06707255610088,POLR1B,RNA polymerase I subunit B
2971,4.71172614397523e-05,1.86313231551471,8.06143809023916,GTF3A,general transcription factor IIIA
7094,3.45671237183426e-06,-1.46981440158686,-8.02715141586402,TLN1,talin 1
27074,0.000138078053273117,2.0736118682301,8.00388332443402,LAMP3,lysosomal associated membrane protein 3
6549,0.000201094588899045,-2.15986152547601,-7.98414328427327,SLC9A2,solute carrier family 9 member A2
374383,1.55218876228396e-06,1.37261905042889,7.97362019645463,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1
11148,0.000155933713774113,-2.09293660705425,-7.96793519251895,HHLA2,HHLA2 member of B7 family
4318,0.000400329056016297,2.3413153852225,7.95481308710218,MMP9,matrix metallopeptidase 9
153090,1.7720596463721e-07,-1.17793529904352,-7.95285569044037,DAB2IP,DAB2 interacting protein
54892,9.19926475458829e-07,1.31498832556739,7.93759418004485,NCAPG2,non-SMC condensin II complex subunit G2
5920,1.17226942747293e-05,-1.609273277827,-7.93528237638929,PLAAT4,phospholipase A and acyltransferase 4
10455,1.53078411583212e-05,-1.646862991299,-7.92978702040314,ECI2,enoyl-CoA delta isomerase 2
