Gene_ID,metap,metafc,idx,Gene_Symbol,Gene_Description
91664,0.27856001933697,0.341487707164795,0.189553411769084,ZNF845,zinc finger protein 845
114789,0.373283127980361,-0.442652040434114,-0.189438092864197,SLC25A25,solute carrier family 25 member 25
9855,0.369764235211387,-0.438373105938983,-0.18941010249327,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
11165,0.313561257277715,-0.375981498679046,-0.189373459968072,NUDT3,nudix hydrolase 3
128338,0.292118229776883,0.354234190380978,0.189317395319855,DRAM2,DNA damage regulated autophagy modulator 2
3574,0.103695559152522,-0.192261081750506,-0.189231016769192,IL7,interleukin 7
3675,0.397106621949936,-0.471466060235042,-0.189101675584336,ITGA3,integrin subunit alpha 3
55610,0.358518413333155,0.424085577082143,0.18892526213844,VPS50,VPS50 subunit of EARP/GARPII complex
26098,0.321751689115512,0.383469123760194,0.188850553673566,EDRF1,erythroid differentiation regulatory factor 1
6385,0.355196698393862,0.420087877852714,0.188842557302732,SDC4,syndecan 4
2000,0.340841611987198,-0.40331240093037,-0.188527328925421,ELF4,E74 like ETS transcription factor 4
79726,0.324135187807175,0.385200151239301,0.188468349389521,WDR59,WD repeat domain 59
727897,0.454646661278599,-0.550099222418801,-0.188313263019131,MUC5B,"mucin 5B, oligomeric mucus/gel-forming"
57129,0.315709543567527,0.375423640370485,0.187979230556328,MRPL47,mitochondrial ribosomal protein L47
7738,0.250919313548781,0.312827327254492,0.187842145498732,ZNF184,zinc finger protein 184
3020,0.105165605591415,0.191890375153963,0.187693017466235,H3-3A,H3.3 histone A
115416,0.322910955057187,0.382320682569722,0.187687806973999,MALSU1,mitochondrial assembly of ribosomal large subunit 1
2068,0.397654219319311,0.468108843808185,0.18747497292072,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit"
57602,0.292139788224379,0.35027979745687,0.187192777823702,USP36,ubiquitin specific peptidase 36
84267,0.406606944798507,-0.478498569443727,-0.187009302900051,QNG1,Q-nucleotide N-glycosylase 1
1943,0.518104825045525,-0.65403309188831,-0.186780315968776,EFNA2,ephrin A2
84874,0.259222720799617,0.318528855716398,0.186762047790245,ZNF514,zinc finger protein 514
22933,0.200619890333096,-0.267659978484418,-0.186726563182006,SIRT2,sirtuin 2
9690,0.165873581179909,0.239256415795681,0.186673305602459,UBE3C,ubiquitin protein ligase E3C
55701,0.354788929221831,-0.414603455970703,-0.186583968532808,ARHGEF40,Rho guanine nucleotide exchange factor 40
55148,0.0427885057917334,-0.136319040579434,-0.186576173753646,UBR7,ubiquitin protein ligase E3 component n-recognin 7
23367,0.284941449640229,0.3418654699723,0.186400222989406,LARP1,"La ribonucleoprotein 1, translational regulator"
4076,0.284875933266435,0.341799093752086,0.186398166687095,CAPRIN1,cell cycle associated protein 1
221960,0.209781549133269,0.274820460487234,0.186392226191454,CCZ1B,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated"
90799,0.276376438728868,0.333673356565598,0.18635623049855,CEP95,centrosomal protein 95
139231,0.328642339065269,0.385413458292784,0.186261262182597,FAM199X,"family with sequence similarity 199, X-linked"
2628,0.136703426259526,-0.21541736721255,-0.186168126424197,GATM,glycine amidinotransferase
4885,0.612749385933358,0.874272486609413,0.185972721341009,NPTX2,neuronal pentraxin 2
11270,0.361410295789876,0.420709043730242,0.185953178348752,NRM,nurim
5128,0.302514726794671,-0.358038654598855,-0.18591281683762,CDK17,cyclin dependent kinase 17
3476,0.400972425102812,0.468234329464324,0.185835412599958,IGBP1,immunoglobulin binding protein 1
84775,0.356079111913895,0.414366729736611,0.185824211014964,ZNF607,zinc finger protein 607
3688,0.199415073055067,-0.265314050646831,-0.185784046243091,ITGB1,integrin subunit beta 1
79714,0.337463352159606,0.393779189330752,0.185774540612036,CCDC51,coiled-coil domain containing 51
54432,0.320498921235419,-0.375889608850069,-0.185754656529002,YIPF1,Yip1 domain family member 1
84545,0.319069081106422,-0.373637037970872,-0.185367043113309,MRPL43,mitochondrial ribosomal protein L43
92715,0.37137601613345,0.430863715214018,0.185351601486953,DPH7,diphthamide biosynthesis 7
10487,0.21964300956928,-0.281388750243495,-0.185233322110525,CAP1,cyclase associated actin cytoskeleton regulatory protein 1
6905,0.271952931156412,0.3274292288547,0.185163277288869,TBCE,tubulin folding cofactor E
125919,0.391662134031028,-0.454756414461812,-0.185126067562778,ZNF543,zinc finger protein 543
54536,0.326225899700362,0.379865382729057,0.184797504912384,EXOC6,exocyst complex component 6
284677,0.466981462637652,0.558439218973728,0.184676050142382,,
29998,0.358751449712636,-0.414605108441176,-0.184584820914474,BICRA,BRD4 interacting chromatin remodeling complex associated protein
5810,0.35569401559354,0.410699842999402,0.184372786975632,RAD1,RAD1 checkpoint DNA exonuclease
27237,0.33035536223895,-0.383286758078498,-0.184368074889279,ARHGEF16,Rho guanine nucleotide exchange factor 16
132160,0.235105228738348,-0.293002716704472,-0.184221857728708,PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M"
2948,0.377676657228289,-0.4354045790504,-0.184123825886164,GSTM4,glutathione S-transferase mu 4
137682,0.411824726255082,0.477757777827716,0.184074138800116,NDUFAF6,NADH:ubiquinone oxidoreductase complex assembly factor 6
399909,0.323924355169705,-0.375273742783794,-0.183717661444228,PCNX3,pecanex 3
57446,0.216248475676971,0.276233460962476,0.183708219366584,NDRG3,NDRG family member 3
150383,0.460547626027129,-0.544909761233318,-0.183484985650908,CDPF1,cysteine rich DPF motif domain containing 1
10884,0.232729044988865,0.289712474221732,0.183431282883764,MRPS30,mitochondrial ribosomal protein S30
811,0.26310891820321,0.316256657681448,0.183385986870539,CALR,calreticulin
1298,0.00150698438210806,0.06493383969908,0.183236233981429,COL9A2,collagen type IX alpha 2 chain
5167,0.498925873993892,-0.6066599190153,-0.18318943954391,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
56998,0.395872788209253,0.454376847520552,0.18286139508763,CTNNBIP1,catenin beta interacting protein 1
140733,0.286538757096592,-0.336788315879974,-0.182814297725713,MACROD2,mono-ADP ribosylhydrolase 2
9310,0.443740205993211,-0.517967392037912,-0.182775785215411,ZNF235,zinc finger protein 235
54555,0.299665217623321,0.349215424722243,0.182766663869205,DDX49,DEAD-box helicase 49
7096,0.403603363260456,-0.463525755041868,-0.182650109700808,TLR1,toll like receptor 1
63933,0.284072011820764,0.333857085447379,0.182476785676066,MCUR1,mitochondrial calcium uniporter regulator 1
56994,0.109256400949213,-0.189692980891438,-0.182399875687601,CHPT1,choline phosphotransferase 1
22980,0.290146791527334,-0.339245793002614,-0.182304659929134,TCF25,transcription factor 25
2309,0.129593796624763,-0.20512719854595,-0.182033114272666,FOXO3,forkhead box O3
81788,0.302938108383199,0.350049242393453,0.181551671137117,NUAK2,NUAK family kinase 2
84333,0.336889111334333,-0.38414388572281,-0.181512989753842,PCGF5,polycomb group ring finger 5
113218477,0.311046616652821,0.357775759378924,0.181454748403364,TIMM23B-AGAP6,TIMM23B-AGAP6 readthrough (NMD candidate)
51290,0.335625874457539,0.38254029934479,0.18137940398882,ERGIC2,ERGIC and golgi 2
3621,0.242688823328743,-0.294817322285975,-0.181297978376243,ING1,inhibitor of growth family member 1
348327,0.521021452938987,0.640166814969642,0.181259645111711,ZNF530,zinc finger protein 530
55770,0.274768986819557,0.322825473902874,0.181115514142603,EXOC2,exocyst complex component 2
51547,0.41551578455718,-0.474771224301302,-0.18108366707704,SIRT7,sirtuin 7
22795,0.0486260906091999,0.137897244162304,0.181077097169576,NID2,nidogen 2
150763,0.419262406079078,-0.479418116828949,-0.180987088183282,GPAT2,"glycerol-3-phosphate acyltransferase 2, mitochondrial"
7268,0.314243104857621,0.359792043866856,0.180879780758606,TTC4,tetratricopeptide repeat domain 4
54093,0.38731362089904,0.438923077731268,0.180808756666184,SETD4,SET domain containing 4
220594,0.6018910972119,-0.819191060857107,-0.180616949370607,,
65264,0.276644681016923,-0.323637420581754,-0.1806148193665,UBE2Z,ubiquitin conjugating enzyme E2 Z
9980,0.34841119841896,-0.39431948467609,-0.180562005033022,DOP1B,DOP1 leucine zipper like protein B
339745,0.368014959669411,-0.415782414979184,-0.180505502087123,SPOPL,speckle type BTB/POZ protein like
28976,0.247137156508377,0.297033495274353,0.180317734194144,ACAD9,acyl-CoA dehydrogenase family member 9
26269,0.353129646623231,-0.398586522827776,-0.180187343353162,FBXO8,F-box protein 8
80232,0.26265218958358,-0.310280326836091,-0.180154645136915,WDR26,WD repeat domain 26
25956,0.513993096172233,-0.622238361724871,-0.17985346501535,SEC31B,"SEC31 homolog B, COPII coat complex component"
2232,0.304284771620184,0.348015298752701,0.179826389306017,FDXR,ferredoxin reductase
6402,0.257613570750858,-0.305230165676463,-0.179790109883028,SELL,selectin L
4190,0.354324762478308,-0.398929700796023,-0.179757122922311,MDH1,malate dehydrogenase 1
79648,0.0668342026848743,-0.152977037467084,-0.179748206972106,MCPH1,microcephalin 1
57498,0.284227164455305,-0.328832002013503,-0.179652240301486,KIDINS220,kinase D interacting substrate 220
80854,0.357343311295465,-0.401980855245419,-0.179651009640915,SETD7,"SET domain containing 7, histone lysine methyltransferase"
54455,0.192971132833449,-0.251336954323855,-0.179582177504081,FBXO42,F-box protein 42
27327,0.387883430933497,-0.436485591567559,-0.179525987629843,TNRC6A,trinucleotide repeat containing adaptor 6A
203427,0.0862616055734371,0.168696360149763,0.179523707986165,SLC25A43,solute carrier family 25 member 43
6461,0.368234999772103,0.413587620144344,0.17944530193818,SHB,SH2 domain containing adaptor protein B
2137,0.387187596713857,-0.43533939359985,-0.179394031933634,EXTL3,exostosin like glycosyltransferase 3
115708,0.340930600042001,0.383603278340254,0.179270861060528,TRMT61A,tRNA methyltransferase 61A
51347,0.394072645928336,-0.442818653503601,-0.17908636275561,TAOK3,TAO kinase 3
3431,0.443377629028929,-0.50687408808923,-0.179041219845879,SP110,SP110 nuclear body protein
8501,0.313933418611334,0.35558201553583,0.178915518340388,SLC43A1,solute carrier family 43 member 1
11320,0.431703822969156,-0.490166525238045,-0.178819662409523,MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
90321,0.246360041304961,0.293337691317052,0.178475372845346,ZNF766,zinc finger protein 766
23198,0.326771354048648,0.367206960442934,0.178372992460549,PSME4,proteasome activator subunit 4
27077,0.181555043372419,0.240720451395308,0.17837185227353,B9D1,B9 domain containing 1
5034,0.328893141860427,0.368875717044354,0.178146750454753,P4HB,prolyl 4-hydroxylase subunit beta
113828,0.183766184182343,0.241981063948283,0.178033793498786,FAM83F,family with sequence similarity 83 member F
84206,0.0649765950209969,0.149950989778371,0.178028270574747,MEX3B,mex-3 RNA binding family member B
23264,0.334149481653376,-0.373540898928071,-0.177827584587272,ZC3H7B,zinc finger CCCH-type containing 7B
3172,0.421984041213026,0.474293953503138,0.177719828783861,HNF4A,hepatocyte nuclear factor 4 alpha
26953,0.286750797276276,0.327537394423469,0.17768751864063,RANBP6,RAN binding protein 6
23514,0.300658877034133,0.340218685775143,0.177568967234179,SPIDR,scaffold protein involved in DNA repair
54101,0.203053769282535,-0.256263413596934,-0.177433954403212,RIPK4,receptor interacting serine/threonine kinase 4
55140,0.36373035041402,-0.403700632305817,-0.177313577020739,ELP3,elongator acetyltransferase complex subunit 3
56063,0.388395029921883,0.431689485508785,0.177306240740393,TMEM234,transmembrane protein 234
102723508,0.377188788733215,0.418624871167663,0.177263028001042,KANTR,KANTR integral membrane protein
1350,0.378868798000479,-0.420424953191555,-0.177213809658904,COX7C,cytochrome c oxidase subunit 7C
9096,0.578136399998266,0.743541048145108,0.176940229892722,TBX18,T-box transcription factor 18
283130,0.295339236466476,-0.333579386168368,-0.176689946391867,SLC25A45,solute carrier family 25 member 45
116068,0.306565056970318,-0.344081429005725,-0.176678019868499,LYSMD3,LysM domain containing 3
6945,0.350252409036678,-0.387413812554442,-0.176513043093101,MLX,MAX dimerization protein MLX
84572,0.207136695715789,-0.258022994368896,-0.176421404881307,GNPTG,N-acetylglucosamine-1-phosphate transferase subunit gamma
23036,0.382405160939351,0.422575089419642,0.176415065837427,ZNF292,zinc finger protein 292
51650,0.404649204376193,0.447973572095211,0.176018362427093,MRPS33,mitochondrial ribosomal protein S33
25924,0.0198816131042553,0.103391153645455,0.175925050179636,MYRIP,myosin VIIA and Rab interacting protein
64926,0.339859704767811,0.375134007992368,0.175825431161181,RASAL3,RAS protein activator like 3
55229,0.328851588757316,-0.363798534525969,-0.175714712411821,PANK4,pantothenate kinase 4 (inactive)
9111,0.413738489531199,0.458438508175167,0.175707595347577,NMI,N-myc and STAT interactor
3181,0.222702669127118,0.269373382813011,0.175705409557285,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1
712,0.437836581383282,-0.489762426270481,-0.175671883512685,C1QA,complement C1q A chain
641977,0.368335907935308,0.404586766654105,0.175491913705352,,
90459,0.345365749184846,0.379994931691828,0.175451539058508,ERI1,exoribonuclease 1
55142,0.420531497470865,0.466363881909287,0.175446778087981,HAUS2,HAUS augmin like complex subunit 2
400720,0.52482888910793,-0.626510672403096,-0.175411878557086,ZNF772,zinc finger protein 772
91351,0.455511616821033,-0.513402726542797,-0.175327309802218,DDX60L,DExD/H-box 60 like
1737,0.276784939700103,-0.31398414993562,-0.175158426804564,DLAT,dihydrolipoamide S-acetyltransferase
8776,0.360924668391193,0.395512910742894,0.175047462177597,MTMR1,myotubularin related protein 1
60559,0.355389469763422,0.389538475179132,0.175017862372019,SPCS3,signal peptidase complex subunit 3
55049,0.3755433715654,0.41141750607265,0.174992280489047,REX1BD,required for excision 1-B domain containing
215,0.37558937975168,-0.411282077012344,-0.174912795837181,ABCD1,ATP binding cassette subfamily D member 1
49856,0.370399215588598,0.405388949991775,0.174856392171641,WRAP73,"WD repeat containing, antisense to TP73"
3601,0.326919855193633,0.360027245848189,0.174814362221971,IL15RA,interleukin 15 receptor subunit alpha
142940,0.293642925988106,0.328028030190744,0.174570107040831,TRUB1,TruB pseudouridine synthase family member 1
23645,0.45357698229446,-0.50809655495834,-0.17445444035503,PPP1R15A,protein phosphatase 1 regulatory subunit 15A
642799,0.491668188055894,0.56564359272592,0.174403695747179,NPIPA2,nuclear pore complex interacting protein family member A2
2054,0.215007798229833,-0.261199612377063,-0.174362701107662,STX2,syntaxin 2
4695,0.381960104410017,-0.416978566017786,-0.174289533570011,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2
63931,0.397242326649656,0.434397182225344,0.174169153691619,MRPS14,mitochondrial ribosomal protein S14
619563,0.20710743154218,0.254695090414211,0.174161602403725,,
84919,0.349419558526683,-0.381180188827071,-0.174066996464766,PPP1R15B,protein phosphatase 1 regulatory subunit 15B
825,0.493933286131154,-0.567855746519334,-0.173952219466047,CAPN3,calpain 3
6992,0.302646500492657,-0.334764161177842,-0.173764139541705,PPP1R11,protein phosphatase 1 regulatory inhibitor subunit 11
79585,0.400033375841857,0.436556666235439,0.173707544546505,CORO7,coronin 7
55734,0.318958506400583,0.349925204354046,0.173655915338102,ZFP64,ZFP64 zinc finger protein
84886,0.137060606543721,0.200985664875342,0.173468185006071,C1orf198,chromosome 1 open reading frame 198
9270,0.171197131519765,0.22629637427692,0.173456966628515,ITGB1BP1,integrin subunit beta 1 binding protein 1
79094,0.516991712023593,0.605233847527403,0.173409434708158,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
115024,0.473508455464079,0.533988769582128,0.173371341368157,NT5C3B,"5'-nucleotidase, cytosolic IIIB"
79609,0.419732436410274,0.459806580939088,0.173359710863613,VCPKMT,valosin containing protein lysine methyltransferase
51744,0.340975160074219,-0.370923081532779,-0.173323920490599,CD244,CD244 molecule
55711,0.142187518694002,-0.204598312124967,-0.173323112261878,FAR2,fatty acyl-CoA reductase 2
8664,0.318115419997702,0.348352588620297,0.173275900003574,EIF3D,eukaryotic translation initiation factor 3 subunit D
100526842,0.373353152683058,-0.40457085935248,-0.173107850922564,RPL17-C18orf32,RPL17-C18orf32 readthrough
160418,0.388561689569007,0.421447026568741,0.173020871181593,TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3
286410,0.375820685546753,0.407060231845683,0.173008462764922,ATP11C,ATPase phospholipid transporting 11C
57685,0.486079391281213,0.552171408586132,0.172991322084779,CACHD1,cache domain containing 1
6643,0.340332470208985,-0.369451268510941,-0.172938887848201,SNX2,sorting nexin 2
92714,0.250806161321051,0.28774902445056,0.172839846630218,ARRDC1,arrestin domain containing 1
9972,0.299090671027578,0.329695388115046,0.172825377176261,NUP153,nucleoporin 153
11325,0.360950233782561,-0.390283744022844,-0.172721113975561,DDX42,DEAD-box helicase 42
3192,0.232551485684235,0.272459760501422,0.172598049282698,HNRNPU,heterogeneous nuclear ribonucleoprotein U
57410,0.222129356078612,-0.264075121777153,-0.172545111302025,SCYL1,SCY1 like pseudokinase 1
8864,0.443372813149657,-0.488386609412355,-0.172513261413288,PER2,period circadian regulator 2
23235,0.326557751882365,-0.354701399556462,-0.17239906910094,SIK2,salt inducible kinase 2
55122,0.429035101774678,0.46909652514362,0.172396338423622,AKIRIN2,akirin 2
84245,0.396262253127266,0.428657359236777,0.172327672220427,MRI1,methylthioribose-1-phosphate isomerase 1
79690,0.0885504209920004,-0.163639342214089,-0.172281032737608,GAL3ST4,galactose-3-O-sulfotransferase 4
57213,0.413319795957047,0.448921456767035,0.172257355240543,SPRYD7,SPRY domain containing 7
10783,0.324361904523654,0.351989449983542,0.172112337058069,NEK6,NIMA related kinase 6
63935,0.293417858748934,0.32303717968564,0.172021645147154,PCIF1,phosphorylated CTD interacting factor 1
29760,0.0415684052997319,0.124523807826862,0.171996845441363,BLNK,B cell linker
9711,0.372560318997596,-0.401050471523819,-0.171971807051951,RUBCN,rubicon autophagy regulator
8175,0.385734188213861,0.415366117725644,0.17184189215281,SF3A2,splicing factor 3a subunit 2
83694,0.510766078809501,0.588846234330155,0.17181234887326,RPS6KL1,ribosomal protein S6 kinase like 1
221092,0.324127801245968,-0.351131729750036,-0.171803037837673,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2
57677,0.429393544109585,0.467847082693992,0.171767478305235,ZFP14,ZFP14 zinc finger protein
7321,0.388456514090869,0.418256776061998,0.171760320244157,UBE2D1,ubiquitin conjugating enzyme E2 D1
79719,0.204920965021063,-0.249487395487205,-0.17175051797706,AAGAB,alpha and gamma adaptin binding protein
154796,0.458598633240222,0.506918287116958,0.171625927367087,AMOT,angiomotin
7114,0.290577436275435,0.319527731231666,0.171502711280195,TMSB4X,thymosin beta 4 X-linked
100526833,0.312521429384304,-0.339381236005498,-0.171428317134772,SEPT5-GP1BB,SEPT5-GP1BB readthrough
182,0.437122926880971,-0.476927816681952,-0.171406147234783,JAG1,jagged canonical Notch ligand 1
1997,0.341352708540728,0.367033365102175,0.171329944089839,ELF1,E74 like ETS transcription factor 1
284697,0.46686252497701,0.517635054844254,0.171239362600908,BTBD8,BTB domain containing 8
5303,0.540404653927176,0.640669595524639,0.171238758600411,PIN4,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
58527,0.353178179045628,0.378642975730756,0.171148948744868,ABRACL,ABRA C-terminal like
51400,0.362056451826723,0.387802695462951,0.171107743656192,PPME1,protein phosphatase methylesterase 1
4292,0.21574488488328,0.256654651244388,0.170947266684079,MLH1,mutL homolog 1
27090,0.439690752670761,-0.477830897150463,-0.170515230559341,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
54928,0.00115190559998625,-0.057992194990982,-0.170414884735305,BPNT2,"3'(2'), 5'-bisphosphate nucleotidase 2"
51637,0.147263044898175,0.204835012453565,0.170403521760581,RTRAF,"RNA transcription, translation and transport factor"
5775,0.164349013180413,0.217243844457893,0.170369769985295,PTPN4,protein tyrosine phosphatase non-receptor type 4
4833,0.318430056998974,-0.342736163473258,-0.170335056232379,NME4,NME/NM23 nucleoside diphosphate kinase 4
5351,0.44094013752996,0.478875949954624,0.170298040964754,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
84232,0.117969923343142,-0.18338906559387,-0.170226994461649,MAF1,"MAF1 homolog, negative regulator of RNA polymerase III"
55844,0.422825567183814,0.454905567204437,0.170061333111119,PPP2R2D,protein phosphatase 2 regulatory subunit Bdelta
79072,0.333792494730797,0.356513424432648,0.169887000773921,FASTKD3,FAST kinase domains 3
22928,0.316505598053965,-0.339943195396558,-0.169841944786387,SEPHS2,selenophosphate synthetase 2
60528,0.274968315520363,-0.30277859199937,-0.169773208789271,ELAC2,elaC ribonuclease Z 2
10482,0.16296724592206,-0.215443327285105,-0.169747727286977,NXF1,nuclear RNA export factor 1
10389,0.522903117315367,0.602222949794007,0.169573196922226,SCML2,Scm polycomb group protein like 2
51647,0.417788351737703,0.447320567992539,0.169554030945067,CIAO2B,cytosolic iron-sulfur assembly component 2B
26007,0.355977010118426,0.377840028283965,0.169490742699188,TKFC,triokinase and FMN cyclase
51520,0.269625324456874,0.297123189472833,0.169134202116511,LARS1,leucyl-tRNA synthetase 1
54958,0.427109910467486,0.457678648432507,0.169094114223775,TMEM160,transmembrane protein 160
27097,0.311326940042864,-0.333416876934458,-0.168970104135839,TAF5L,TATA-box binding protein associated factor 5 like
468,0.335912652327554,-0.356559454484744,-0.168928469885691,ATF4,activating transcription factor 4
28991,0.354302059368634,0.374805691471795,0.168897310713951,COMMD5,COMM domain containing 5
5702,0.155629085189124,-0.208613905916423,-0.168541101220226,PSMC3,"proteasome 26S subunit, ATPase 3"
253959,0.0298600466291385,-0.110503346278664,-0.168507604557676,RALGAPA1,Ral GTPase activating protein catalytic subunit alpha 1
157638,0.50400457918559,0.566199890549538,0.168481563558287,LRATD2,LRAT domain containing 2
10657,0.159821182532789,0.211330769987038,0.168296568176017,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1"
27166,0.120534451279736,0.182857553127141,0.168025758451644,PRELID1,PRELI domain containing 1
5106,0.358820260675477,-0.377348522378854,-0.167966522413765,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial"
221656,0.274773564407363,0.298869358648777,0.167673197622634,KDM1B,lysine demethylase 1B
440353,0.29815671290575,0.318728257514124,0.167509359483617,NPIPB12,nuclear pore complex interacting protein family member B12
23624,0.450147406705223,0.483025617345461,0.167438534663169,CBLC,Cbl proto-oncogene C
55831,0.359456778709341,-0.376796011531861,-0.167430559425909,EMC3,ER membrane protein complex subunit 3
7525,0.293011586866433,-0.313870855565412,-0.167329325678164,YES1,"YES proto-oncogene 1, Src family tyrosine kinase"
10927,0.359526818702273,-0.376327671356963,-0.167190608382964,SPIN1,spindlin 1
387882,0.41575637107927,0.438156931297748,0.167008372165733,C12orf75,chromosome 12 open reading frame 75
83464,0.533943493248411,0.612305570849243,0.166856146827874,APH1B,"aph-1 homolog B, gamma-secretase subunit"
51447,0.364294162230189,-0.380230599311326,-0.166749288341081,IP6K2,inositol hexakisphosphate kinase 2
645644,0.513239911731598,0.575268852953525,0.166643638782583,,
100310812,0.502598426593219,0.557596413666812,0.166598029357586,SPDYE2B,speedy/RINGO cell cycle regulator family member E2B
22862,0.381348284307508,0.397818408423588,0.166557896426426,FNDC3A,fibronectin type III domain containing 3A
6610,0.283343678122299,0.30401126613445,0.166502858028591,SMPD2,sphingomyelin phosphodiesterase 2
2525,0.191419108286221,-0.231873340752085,-0.166488469803201,FUT3,fucosyltransferase 3 (Lewis blood group)
8907,0.00350046998355871,-0.0677613022162475,-0.16641319606456,AP1M1,adaptor related protein complex 1 subunit mu 1
345757,0.425219510436135,-0.448041666296174,-0.166396768269351,FAM174A,family with sequence similarity 174 member A
170688,0.334799242502677,0.349971297689371,0.166311796866647,,
146547,0.565364244502616,-0.671131140071307,-0.16622016433901,PRSS36,serine protease 36
64419,0.3013113973096,-0.319049081207976,-0.166219607074829,MTMR14,myotubularin related protein 14
23277,0.34493245596266,-0.359539527462568,-0.166202877394428,CLUH,clustered mitochondria homolog
51123,0.348806336597891,0.363277109855986,0.166168629539779,ZNF706,zinc finger protein 706
7626,0.465528212740063,0.500263862463217,0.166114613597378,ZNF75D,zinc finger protein 75D
8243,0.365286281137496,0.379724865811322,0.16607898794335,SMC1A,structural maintenance of chromosomes 1A
219743,0.3581495011793,0.372302212224075,0.166022828773105,TYSND1,trypsin like peroxisomal matrix peptidase 1
440026,0.35832195326345,0.372426567662543,0.166000421480932,TMEM41B,transmembrane protein 41B
22794,0.303573415385047,-0.320483745971773,-0.165926057077447,CASC3,CASC3 exon junction complex subunit
23765,0.257484514658339,-0.281526140366081,-0.165888964219992,IL17RA,interleukin 17 receptor A
25766,0.399270054573757,0.416001067711067,0.165873462248698,PRPF40B,pre-mRNA processing factor 40 homolog B
54870,0.239946692284999,-0.267401753572276,-0.165758398192067,QRICH1,glutamine rich 1
55687,0.264302596073064,0.28682780881433,0.165757380852403,TRMU,tRNA mitochondrial 2-thiouridylase
10261,0.460740115944988,0.492095657539461,0.165611827555161,IGSF6,immunoglobulin superfamily member 6
1942,0.444841020972588,0.470203812243198,0.165415430605767,EFNA1,ephrin A1
51596,0.296704731470074,0.313405620123855,0.165376476093113,CUTA,cutA divalent cation tolerance homolog
79077,0.42294504318087,0.442069736869265,0.165208560531907,DCTPP1,dCTP pyrophosphatase 1
6597,0.338882130241582,0.350849007153585,0.164881958085656,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
22832,0.228809333563274,0.25724874947526,0.16477458037595,CEP162,centrosomal protein 162
55174,0.154939328918338,0.202964635718392,0.164368541518506,INTS10,integrator complex subunit 10
9477,0.325387003611782,0.336826644769948,0.16423660373191,MED20,mediator complex subunit 20
57703,0.320246080824368,0.331867957452098,0.164114073406205,CWC22,CWC22 spliceosome associated protein homolog
51603,0.348185205774748,0.358125457090247,0.164089390659182,METTL13,"methyltransferase 13, eEF1A N-terminus and K55"
7541,0.26183991095814,-0.281925268519509,-0.164070400776257,ZBTB14,zinc finger and BTB domain containing 14
8361,0.557771587336649,-0.646775427902116,-0.163985778334023,H4C6,H4 clustered histone 6
8694,0.377635205617499,-0.387431391299712,-0.163855399321877,DGAT1,diacylglycerol O-acyltransferase 1
84991,0.23504201715821,0.26042387686001,0.16376872540508,RBM17,RNA binding motif protein 17
51148,0.36191282373276,0.370310812411006,0.163453721787355,CERCAM,cerebral endothelial cell adhesion molecule
8764,0.358523596577465,-0.366801511131836,-0.163403564515923,TNFRSF14,TNF receptor superfamily member 14
54816,0.427374548048389,-0.442367631214076,-0.163318300957911,ZNF280D,zinc finger protein 280D
390,0.344223617749884,-0.352537980319204,-0.163281256641749,RND3,Rho family GTPase 3
1196,0.32191277178021,0.331532887841588,0.163200973636982,CLK2,CDC like kinase 2
79753,0.37544359037603,-0.383404899707975,-0.163121648776551,SNIP1,Smad nuclear interacting protein 1
116151,0.444074295781319,0.462548567063907,0.163068890503578,FAM210B,family with sequence similarity 210 member B
440672,0.338848510844368,0.34693493367132,0.163057482455682,NUDT4B,nudix hydrolase 4B
3430,0.389665616988136,-0.398349373475669,-0.163047550883713,IFI35,interferon induced protein 35
6746,0.352981236127693,0.360284091477948,0.16293789683406,SSR2,signal sequence receptor subunit 2
22888,0.413215581288591,-0.424336877138694,-0.162870385045808,UBOX5,U-box domain containing 5
7185,0.454368230397668,0.475283938456481,0.162828495135627,TRAF1,TNF receptor associated factor 1
7760,0.470297555857299,-0.49641876680202,-0.162640329455601,ZNF213,zinc finger protein 213
129531,0.219204740399095,0.246593013381362,0.162541799140925,MITD1,microtubule interacting and trafficking domain containing 1
9107,0.381228717104144,0.388026054619166,0.162510896289955,MTMR6,myotubularin related protein 6
51149,0.22286016155588,-0.248857536036861,-0.162247040305836,MRNIP,MRN complex interacting protein
