Gene_ID,Gene_Symbol,Gene_Description,log2FoldChange,adjusted.P.Value,Regulation
5648,MASP1,MBL associated serine protease 1,-4.42605476953264,0.00152035921376166,DOWN
10462,CLEC10A,C-type lectin domain containing 10A,-1.87580401563819,0.000115695688732292,DOWN
79901,CYBRD1,cytochrome b reductase 1,-1.88074905667084,0.000117592932764077,DOWN
400986,ANKRD36C,ankyrin repeat domain 36C,1.60398871857369,3.69241244333753e-05,UP
3329,HSPD1,heat shock protein family D (Hsp60) member 1,1.54870632248597,2.74384389791096e-05,UP
9620,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1,2.03658938090271,0.000191404410931123,UP
1736,DKC1,dyskerin pseudouridine synthase 1,1.55543691496144,2.96673506794109e-05,UP
153572,IRX2,iroquois homeobox 2,3.14782162002033,0.00088008999418102,UP
6700,SPRR2A,small proline rich protein 2A,3.94910824515985,0.00134795402783066,UP
8425,LTBP4,latent transforming growth factor beta binding protein 4,-1.80320951464865,9.91554509798463e-05,DOWN
717,C2,complement C2,2.417769715791,0.00041950275772727,UP
400916,CHCHD10,coiled-coil-helix-coiled-coil-helix domain containing 10,-1.56745723464227,3.38491710247082e-05,DOWN
653567,TMEM236,transmembrane protein 236,-3.0031939539364,0.000805550336371625,DOWN
151246,SGO2,shugoshin 2,1.93156209936014,0.000152919756179208,UP
3002,GZMB,granzyme B,2.03228188360537,0.000204546558596,UP
2788,GNG7,G protein subunit gamma 7,-2.56135411729412,0.000522852762413557,DOWN
6665,SOX15,SRY-box transcription factor 15,-2.8992471403729,0.000749619803958484,DOWN
7098,TLR3,toll like receptor 3,-1.73889979857631,8.15366854078451e-05,DOWN
348249,CCL15-CCL14,CCL15-CCL14 readthrough (NMD candidate),-1.76968173734499,9.45415544117064e-05,DOWN
5961,PRPH2,peripherin 2,-3.13003771340129,0.000912678258925644,DOWN
8522,GAS7,growth arrest specific 7,-1.80512790303621,0.000108054320518943,DOWN
79075,DSCC1,DNA replication and sister chromatid cohesion 1,1.94836209100582,0.000172034583831501,UP
80034,CSRNP3,cysteine and serine rich nuclear protein 3,-2.07304361212121,0.000237310030777129,DOWN
57519,STARD9,StAR related lipid transfer domain containing 9,-1.80016100137519,0.000109741462400144,DOWN
3043,HBB,hemoglobin subunit beta,-2.04527738099878,0.000226643082196999,DOWN
1152,CKB,creatine kinase B,-1.85329267882081,0.000134155143287523,DOWN
100652824,KIAA2012,KIAA2012,2.94694973478667,0.000814052774580613,UP
10549,PRDX4,peroxiredoxin 4,1.61076861381904,5.10144025985265e-05,UP
124975,GGT6,gamma-glutamyltransferase 6,-1.73960241668788,9.12393592964236e-05,DOWN
5983,RFC3,replication factor C subunit 3,2.13708829141393,0.000283826568216607,UP
389792,IER5L,immediate early response 5 like,1.80937320839281,0.000118602544249242,UP
220042,DDIAS,DNA damage induced apoptosis suppressor,2.06747513601634,0.000246928000150715,UP
374877,SAXO5,stabilizer of axonemal microtubules 5,2.83366366954498,0.000751773837283426,UP
441631,TSPAN11,tetraspanin 11,-1.93764645128174,0.000179017736054735,DOWN
79443,FYCO1,FYVE and coiled-coil domain autophagy adaptor 1,-1.49829339225617,2.81924947689705e-05,DOWN
489,ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3,-1.7766799874585,0.000109347765873938,DOWN
7957,EPM2A,"EPM2A glucan phosphatase, laforin",-2.15031173608352,0.000299764642316335,DOWN
440145,MZT1,mitotic spindle organizing protein 1,1.87523107464249,0.000152114385667695,UP
6840,SVIL,supervillin,-2.44877012881352,0.000496057443457849,DOWN
80243,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",-1.82440359595032,0.000130113377673698,DOWN
83879,CDCA7,cell division cycle associated 7,2.36444801906676,0.00044286065933955,UP
4494,MT1F,metallothionein 1F,-2.02393471512781,0.000233489135476529,DOWN
8884,SLC5A6,solute carrier family 5 member 6,1.6424542316714,6.59720902033162e-05,UP
23371,TNS2,tensin 2,-1.91369113925258,0.000176625020272339,DOWN
6920,TCEA3,transcription elongation factor A3,-1.71258634767612,9.06234584934705e-05,DOWN
80336,PABPC1L,poly(A) binding protein cytoplasmic 1 like,2.22261767862331,0.000363325170753685,UP
92815,H2AC25,H2A clustered histone 25,2.07295058839719,0.000270050392779228,UP
387103,CENPW,centromere protein W,2.0730710877823,0.00027204456351319,UP
35,ACADS,acyl-CoA dehydrogenase short chain,-1.88291076930316,0.00016886859526739,DOWN
158584,FAAH2,fatty acid amide hydrolase 2,1.64981201851383,7.3595036863923e-05,UP
116496,NIBAN1,niban apoptosis regulator 1,-3.47659316032409,0.00123455499290458,DOWN
91156,IGFN1,immunoglobulin like and fibronectin type III domain containing 1,3.17452973868572,0.001042390604861,UP
146691,TOM1L2,target of myb1 like 2 membrane trafficking protein,-1.53496231148612,4.25686769664453e-05,DOWN
3070,HELLS,"helicase, lymphoid specific",1.83925659097425,0.000153580702548299,UP
8633,UNC5C,unc-5 netrin receptor C,-2.01331593059763,0.000246768141536746,DOWN
7139,TNNT2,"troponin T2, cardiac type",3.22339772274061,0.00108514370651222,UP
84955,NUDCD1,NudC domain containing 1,1.74412991633978,0.000113678037165094,UP
9215,LARGE1,LARGE xylosyl- and glucuronyltransferase 1,-1.6307707169687,7.18002845751803e-05,DOWN
85457,CIPC,CLOCK interacting pacemaker,-1.57057151997087,5.36906530967036e-05,DOWN
728577,CNTNAP3B,contactin associated protein family member 3B,-2.90623033329088,0.000880667679292817,DOWN
54102,CLIC6,chloride intracellular channel 6,-2.22546897902135,0.000390528102246117,DOWN
81578,COL21A1,collagen type XXI alpha 1 chain,-2.87621811251524,0.000860122461317616,DOWN
79101,TAF1D,"TATA-box binding protein associated factor, RNA polymerase I subunit D",1.51323625854355,4.01726059778842e-05,UP
220965,FAM13C,family with sequence similarity 13 member C,-1.97159636091301,0.000232448409668996,DOWN
8120,AP3B2,adaptor related protein complex 3 subunit beta 2,-3.26804093642349,0.00113905938917984,DOWN
84466,MEGF10,multiple EGF like domains 10,-2.62365022280248,0.00068314909451979,DOWN
1594,CYP27B1,cytochrome P450 family 27 subfamily B member 1,1.98471509322864,0.000243182381490832,UP
646962,HRCT1,histidine rich carboxyl terminus 1,-2.15910521051602,0.000354479197871201,DOWN
116447,TOP1MT,DNA topoisomerase I mitochondrial,1.69891112607302,0.000101428203030757,UP
4352,MPL,"MPL proto-oncogene, thrombopoietin receptor",-2.40822595603997,0.00053468811595876,DOWN
57549,IGSF9,immunoglobulin superfamily member 9,-1.81812154418082,0.000156476606254134,DOWN
374393,FAM111B,FAM111 trypsin like peptidase B,1.82003613627463,0.000159422919179396,UP
65018,PINK1,PTEN induced kinase 1,-1.53188527758446,5.04458592625241e-05,DOWN
4601,MXI1,"MAX interactor 1, dimerization protein",-1.67169071920462,9.81439455224779e-05,DOWN
1434,CSE1L,chromosome segregation 1 like,1.49034923559206,4.07210842800857e-05,UP
27163,NAAA,N-acylethanolamine acid amidase,-1.75633582629666,0.000135615805492597,DOWN
1773,DNASE1,deoxyribonuclease 1,1.72187690683495,0.00012485453350084,UP
23125,CAMTA2,calmodulin binding transcription activator 2,-1.44024846073704,3.187984313466e-05,DOWN
135398,C6orf141,chromosome 6 open reading frame 141,1.95412197636532,0.000251485705288454,UP
3170,FOXA2,forkhead box A2,1.84177550194424,0.000187381383162363,UP
196996,GRAMD2A,GRAM domain containing 2A,2.07676151338058,0.0003349992401262,UP
5567,PRKACB,protein kinase cAMP-activated catalytic subunit beta,-1.8680706055735,0.000204473908429858,DOWN
7432,VIP,vasoactive intestinal peptide,-3.35814020663646,0.00128112745388108,DOWN
3990,LIPC,"lipase C, hepatic type",-2.17310429618699,0.000416133730073706,DOWN
8331,H2AC14,H2A clustered histone 14,1.84953935306013,0.000203699612600427,UP
60436,TGIF2,TGFB induced factor homeobox 2,1.67744928324856,0.000116309910550339,UP
57576,KIF17,kinesin family member 17,-2.55147164954068,0.000709892344231524,DOWN
10586,MAB21L2,mab-21 like 2,-2.96798557752679,0.00102966799113652,DOWN
80714,PBX4,PBX homeobox 4,1.81634719031495,0.000187549983603196,UP
643382,TMEM253,transmembrane protein 253,-1.8028691075819,0.000180402258491222,DOWN
29951,PDZRN4,PDZ domain containing ring finger 4,-5.1837008246688,0.00214789330663893,DOWN
25890,ABI3BP,ABI family member 3 binding protein,-3.02607952568099,0.00108266108936905,DOWN
92312,MEX3A,mex-3 RNA binding family member A,2.5561361420995,0.000731894331268662,UP
100631383,FAM47E-STBD1,FAM47E-STBD1 readthrough,-1.69150860674708,0.000130346573799709,DOWN
5602,MAPK10,mitogen-activated protein kinase 10,-1.90247557986674,0.000251691093293781,DOWN
7263,TST,thiosulfate sulfurtransferase,-1.64647893234817,0.00011247223034682,DOWN
202333,CMYA5,cardiomyopathy associated 5,-2.35254472513355,0.000590360183270291,DOWN
64105,CENPK,centromere protein K,1.80372805876433,0.000199048115902976,UP
81620,CDT1,chromatin licensing and DNA replication factor 1,1.67812914051108,0.000134762787922534,UP
10208,USPL1,ubiquitin specific peptidase like 1,1.63497655756138,0.000116308414850245,UP
6450,SH3BGR,SH3 domain binding glutamate rich protein,-2.51734072711908,0.000750195045133638,DOWN
4283,CXCL9,C-X-C motif chemokine ligand 9,2.08429468273974,0.000406173164621825,UP
6948,TCN2,transcobalamin 2,-1.65369895660039,0.000129835237022769,DOWN
11095,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,-3.56364182138835,0.00151586522217426,DOWN
23483,TGDS,"TDP-glucose 4,6-dehydratase",1.64387665908756,0.000126165034847465,UP
81930,KIF18A,kinesin family member 18A,2.30608164467445,0.000587400210189039,UP
55022,PID1,phosphotyrosine interaction domain containing 1,-1.81140789768265,0.000221015877487717,DOWN
8969,H2AC11,H2A clustered histone 11,1.6913216112122,0.000153083193359207,UP
54478,PIMREG,PICALM interacting mitotic regulator,1.91203184379547,0.000289481641415846,UP
94240,EPSTI1,epithelial stromal interaction 1,1.71741519592091,0.000167735750934649,UP
53832,IL20RA,interleukin 20 receptor subunit alpha,1.68587837569728,0.000154872630913816,UP
4239,MFAP4,microfibril associated protein 4,-2.46018530223251,0.000733420449309954,DOWN
7293,TNFRSF4,TNF receptor superfamily member 4,2.05954065405947,0.000409400333674387,UP
26271,FBXO5,F-box protein 5,1.76736922424312,0.000205946194924375,UP
51602,NOP58,NOP58 ribonucleoprotein,1.48867157467142,6.99469584609333e-05,UP
9212,AURKB,aurora kinase B,1.7946013369718,0.000224974512883626,UP
79007,DBNDD1,dysbindin domain containing 1,1.79557425209672,0.000226853218009292,UP
146909,KIF18B,kinesin family member 18B,2.13975221450546,0.00048949266133638,UP
943,TNFRSF8,TNF receptor superfamily member 8,2.94483701991004,0.00115691971610201,UP
4128,MAOA,monoamine oxidase A,-1.75522172248196,0.00020836745282212,DOWN
55143,CDCA8,cell division cycle associated 8,1.8101780487257,0.000244497230635838,UP
79633,FAT4,FAT atypical cadherin 4,-1.89644735854379,0.000305691658748004,DOWN
27147,DENND2A,DENN domain containing 2A,-1.74844969610113,0.000207234759556927,DOWN
57650,CIP2A,cellular inhibitor of PP2A,1.82724363685394,0.000258792771979791,UP
642475,MROH6,maestro heat like repeat family member 6,1.92880818567916,0.000335008432180483,UP
3590,IL11RA,interleukin 11 receptor subunit alpha,-1.68066426757538,0.000169979461014959,DOWN
667,DST,dystonin,-1.58716158190454,0.000126087717600669,DOWN
22848,AAK1,AP2 associated kinase 1,-1.39473303935681,4.90594100821373e-05,DOWN
10749,KIF1C,kinesin family member 1C,-1.44713702955539,6.63409032734428e-05,DOWN
5028,P2RY1,purinergic receptor P2Y1,-1.94349849553468,0.000360424405965482,DOWN
6769,STAC,SH3 and cysteine rich domain,-3.16365803431475,0.00136107542458637,DOWN
220134,SKA1,spindle and kinetochore associated complex subunit 1,1.82332902727151,0.000272566233996793,UP
8343,H2BC7,H2B clustered histone 7,1.69476454790675,0.00018890079268626,UP
6340,SCNN1G,sodium channel epithelial 1 subunit gamma,-2.6974608048876,0.00100940994445412,DOWN
348093,RBPMS2,"RNA binding protein, mRNA processing factor 2",-4.74480181761672,0.00219774330815199,DOWN
29070,CCDC113,coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002],1.79996781271843,0.000261843437044181,UP
2781,GNAZ,G protein subunit alpha z,-2.13904181020304,0.000530590001341945,DOWN
11181,TREH,trehalase,-1.98118815832014,0.000402387109234832,DOWN
127845,GOLT1A,golgi transport 1A,1.81354925104876,0.000278266523996891,UP
10882,C1QL1,complement C1q like 1,-2.27120504154783,0.000660319046358048,DOWN
7068,THRB,thyroid hormone receptor beta,-2.46970466336089,0.000853297759780578,DOWN
9700,ESPL1,"extra spindle pole bodies like 1, separase",1.63964195962696,0.000175664699831154,UP
23052,ENDOD1,endonuclease domain containing 1,-1.52133553370577,0.000111615149907027,DOWN
83547,RILP,Rab interacting lysosomal protein,-1.62211667040317,0.000168008012380038,DOWN
255738,PCSK9,proprotein convertase subtilisin/kexin type 9,3.19409073477704,0.00145737948075571,UP
5050,PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3,1.52849049454052,0.000117336643094652,UP
196051,PLPP4,phospholipid phosphatase 4,2.97325878741864,0.00129507468095928,UP
6484,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",-2.01032192075922,0.000465540168403434,DOWN
64499,TPSB2,tryptase beta 2,-1.92828095887492,0.000399072700613236,DOWN
10444,ZER1,zyg-11 related cell cycle regulator,-1.42322610520115,7.49622753833392e-05,DOWN
25879,DCAF13,DDB1 and CUL4 associated factor 13,1.56558749130898,0.000144471327511886,UP
112858,TP53RK,TP53 regulating kinase,1.40762420070951,6.98976500999332e-05,UP
6752,SSTR2,somatostatin receptor 2,-2.28158514542689,0.000721789479782755,DOWN
1134,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit,-2.78477449931185,0.00117594379576388,DOWN
1300,COL10A1,collagen type X alpha 1 chain,2.68235528195931,0.00109046337957823,UP
151648,SGO1,shugoshin 1,1.78229511008782,0.000294637231681423,UP
6844,VAMP2,vesicle associated membrane protein 2,-1.5126230493451,0.000120450028659476,DOWN
9401,RECQL4,RecQ like helicase 4,1.66029790212839,0.000208750238859187,UP
10370,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,-2.04498083985967,0.000520675190788566,DOWN
7367,UGT2B17,UDP glucuronosyltransferase family 2 member B17,-3.48331981839104,0.00171631411213091,DOWN
2971,GTF3A,general transcription factor IIIA,1.76979733879852,0.000293868079779058,UP
163223,ZNF676,zinc finger protein 676,-3.67527822883832,0.00184530550697559,DOWN
114907,FBXO32,F-box protein 32,-2.29458743828908,0.000765644077738627,DOWN
57181,SLC39A10,solute carrier family 39 member 10,1.8774813777438,0.000387466829072289,UP
166336,PRICKLE2,prickle planar cell polarity protein 2,-2.03127489817414,0.000527954432548473,DOWN
3714,JAG2,jagged canonical Notch ligand 2,1.71057528195383,0.000260483564616884,UP
29923,HILPDA,hypoxia inducible lipid droplet associated,1.98568575579011,0.000495888006924133,UP
54517,PUS7,pseudouridine synthase 7,1.50344835143557,0.000129921172556098,UP
2048,EPHB2,EPH receptor B2,1.48488741122848,0.000121514821884636,UP
56992,KIF15,kinesin family member 15,1.63098005417052,0.000212026400663814,UP
84866,TMEM25,transmembrane protein 25,-1.97528733100504,0.000495435657997214,DOWN
27306,HPGDS,hematopoietic prostaglandin D synthase,-2.10548616818836,0.000617409760946968,DOWN
162514,TRPV3,transient receptor potential cation channel subfamily V member 3,-1.86183228945025,0.000402057130783575,DOWN
51302,CYP39A1,cytochrome P450 family 39 subfamily A member 1,1.82807386902696,0.000381980292299672,UP
1111,CHEK1,checkpoint kinase 1,1.70071150271798,0.00027856835135391,UP
79981,FRMD1,FERM domain containing 1,-2.04339032706139,0.000584557104380976,DOWN
27250,PDCD4,programmed cell death 4,-1.65484506967965,0.00024636586283582,DOWN
3604,TNFRSF9,TNF receptor superfamily member 9,2.06062340811326,0.0006036667997271,UP
84057,MND1,meiotic nuclear divisions 1,1.68303059414788,0.000268627867642687,UP
138151,NACC2,NACC family member 2,-1.56555531674199,0.000186344344401849,DOWN
222256,CDHR3,cadherin related family member 3,-2.47543309706648,0.00101546662669196,DOWN
8355,H3C8,H3 clustered histone 8,1.9571837232754,0.000512674649849398,UP
9760,TOX,thymocyte selection associated high mobility group box,-2.92902463656753,0.00142277650773802,DOWN
10699,CORIN,"corin, serine peptidase",2.59998898351966,0.00113683092470918,UP
1180,CLCN1,chloride voltage-gated channel 1,3.13926332510235,0.00159499380032251,UP
63922,CHTF18,chromosome transmission fidelity factor 18,1.53078199927798,0.000166992759979661,UP
83448,PUS7L,pseudouridine synthase 7 like,1.46343390897988,0.000127293215817725,UP
79762,C1orf115,chromosome 1 open reading frame 115,-2.39366827971186,0.000952229088136019,DOWN
121506,ERP27,endoplasmic reticulum protein 27,2.40264931892475,0.000964911099233231,UP
206358,SLC36A1,solute carrier family 36 member 1,-1.58495814907543,0.00020712596200496,DOWN
8000,PSCA,prostate stem cell antigen,-3.62454032896211,0.00194046009514442,DOWN
55198,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",-1.45947310619975,0.000130474683726312,DOWN
338328,GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,-3.1522084609144,0.00163215457368751,DOWN
653149,NBPF6,NBPF member 6,2.93045264870091,0.00146448308155341,UP
3553,IL1B,interleukin 1 beta,2.14507497948565,0.000727745978389137,UP
5334,PLCL1,phospholipase C like 1 (inactive),-1.82881199204321,0.00041994280092428,DOWN
2731,GLDC,glycine decarboxylase,2.04291302039033,0.000629612084372473,UP
29943,PADI1,peptidyl arginine deiminase 1,2.92804227464735,0.0014762527487203,UP
7177,TPSAB1,tryptase alpha/beta 1,-1.91045202792637,0.000502005457896002,DOWN
80148,SLC66A2,solute carrier family 66 member 2,-1.58791674276071,0.000221678221680971,DOWN
10090,UST,uronyl 2-sulfotransferase,-2.44540523475842,0.00104624601600317,DOWN
9172,MYOM2,myomesin 2,-2.25575952712384,0.000865288881807091,DOWN
10628,TXNIP,thioredoxin interacting protein,-1.44494593911086,0.000135567432640118,DOWN
89839,ARHGAP11B,Rho GTPase activating protein 11B,1.75272767692343,0.000377382672962848,UP
8341,H2BC15,H2B clustered histone 15,1.5523147791783,0.000212358283043594,UP
367,AR,androgen receptor,-2.31325271848374,0.000946662641906962,DOWN
79739,TTLL7,tubulin tyrosine ligase like 7,-1.88483087803539,0.000507392783007154,DOWN
4157,MC1R,melanocortin 1 receptor,1.83708263856816,0.00046602956882839,UP
27151,CPAMD8,C3 and PZP like alpha-2-macroglobulin domain containing 8,-2.59875340060454,0.00124452946843774,DOWN
3009,H1-5,"H1.5 linker histone, cluster member",1.75271894170508,0.000393140387696525,UP
8346,H2BC10,H2B clustered histone 10,1.8137074224783,0.000453005427240362,UP
4234,METTL1,"methyltransferase 1, tRNA methylguanosine",1.52166001711435,0.000200410287766112,UP
2157,F8,coagulation factor VIII,-1.8142916761498,0.000456614679124801,DOWN
55603,TENT5A,terminal nucleotidyltransferase 5A,-1.61650982350736,0.000278199852858402,DOWN
10917,BTNL3,butyrophilin like 3,-2.19429802729293,0.000858889363120162,DOWN
