Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank,Gene_Symbol,Gene_Description
6869,-1,-2.53785458513165,-4.29380375766523,-0.781905412598076,0.00461545141488996,0,1,8.0242743505447,0.00461545141488996,FALSE,1879,TACR1,tachykinin receptor 1
7675,2,1.14207571415223,0.403828761183952,1.88032266712051,0.00242871069838978,0.116245090636659,0.733143223296885,9.19353743444145,0.00242871069838979,FALSE,1880,ZNF121,zinc finger protein 121
286827,2,1.5414516918179,0.506596759720759,2.57630662391505,0.0035066859081267,0.1807975733679,0.670688712718133,8.52308994928778,0.0035066859081267,FALSE,1881,TRIM59,tripartite motif containing 59
105371050,1,2.17641142634785,0.679865901726968,3.67295695096873,0.00436702743234573,0,1,8.12453121538742,0.00436702743234574,FALSE,1882,,
10544,2,1.40017162219664,0.468299021660251,2.33204422273304,0.00323043002156139,0.242896075072169,0.622122197029886,8.67252658373239,0.00323043002156138,FALSE,1883,PROCR,protein C receptor
1132,-1,-2.18707939631692,-3.69225131750104,-0.681907475132801,0.00440071214412882,0,1,8.11060151742979,0.00440071214412882,FALSE,1884,CHRM4,cholinergic receptor muscarinic 4
376267,2,1.11757475171353,0.395195737212529,1.83995376621453,0.00242768695224333,0.00887959797844534,0.92492516835888,9.19430916860715,0.00242768695224333,FALSE,1885,RAB15,"RAB15, member RAS oncogene family"
55630,2,1.22804653465913,0.422922349068107,2.03317072025015,0.00279425101850773,0.0150529906975709,0.902352083957531,8.93717134120811,0.00279425101850773,FALSE,1886,SLC39A4,solute carrier family 39 member 4
23335,-2,-1.07562061844041,-1.76707975639364,-0.384161480487182,0.00229694291743494,0.0158133965497947,0.899928770274174,9.29568456936655,0.00229694291743494,FALSE,1887,WDR7,WD repeat domain 7
5071,-2,-1.39193241098327,-2.31937496046942,-0.464489861497115,0.00326552784336067,0.00892075677253403,0.924751891319195,8.65283542333449,0.00326552784336067,FALSE,1888,PRKN,parkin RBR E3 ubiquitin protein ligase
153,-2,-2.28742284899412,-3.86627311475089,-0.70857258323735,0.00451734361315739,1.76323890992121,0.18422103542134,8.06319574169906,0.00451734361315739,FALSE,1889,ADRB1,adrenoceptor beta 1
374286,1,1.812272518077,0.576694372387101,3.0478506637669,0.00404336542405281,0,1,8.26423684684416,0.00404336542405282,FALSE,1890,FBXW10B,F-box and WD repeat domain containing 10B
3012,2,1.37446337325754,0.459328904824989,2.2895978416901,0.00324294307984408,0.279116941171774,0.597280589643801,8.66548146973534,0.00324294307984408,FALSE,1891,H2AC8,H2A clustered histone 8
9768,2,1.41258069431654,0.469114178805209,2.35604720982788,0.00334080080581902,0.0697273421697755,0.791734183751146,8.61132008656142,0.00334080080581902,FALSE,1892,PCLAF,PCNA clamp associated factor
9704,2,1.26809758178997,0.430660410969339,2.10553475261059,0.00299846743846285,0.222096985012366,0.637446745272837,8.80840071045539,0.00299846743846285,FALSE,1893,DHX34,DExH-box helicase 34
1889,-2,-1.08303995121974,-1.78229066256883,-0.383789239870644,0.00239973553021306,0.00454587370565677,0.946244884067515,9.21550847217834,0.00239973553021305,FALSE,1894,ECE1,endothelin converting enzyme 1
390732,-1,-2.6230143810648,-4.44445808809335,-0.801570674036253,0.00476517313214725,0,1,7.96647170872748,0.00476517313214724,FALSE,1895,,
2705,2,1.36931293077802,0.45603762788989,2.28258823366615,0.00329636298679927,0.315781967661363,0.574153623219491,8.63571246819562,0.00329636298679927,FALSE,1896,GJB1,gap junction protein beta 1
80256,-2,-1.19784757743861,-1.98416458235567,-0.411530572521537,0.00282893081983235,0.991585609662301,0.319355146207407,8.91464316903765,0.00282893081983234,FALSE,1897,ATOSB,atos homolog B
152189,2,1.29528572549834,0.436261411669812,2.15431003932688,0.00312319397111793,0.225247727002461,0.635070178313043,8.73406517622629,0.00312319397111793,FALSE,1898,CMTM8,CKLF like MARVEL transmembrane domain containing 8
136647,2,1.08706454069454,0.383088308237936,1.79104077315114,0.00247375759020004,0.338915233696986,0.560456039778109,9.1599024290311,0.00247375759020003,FALSE,1899,MPLKIP,M-phase specific PLK1 interacting protein
51092,-2,-1.14928029252039,-1.89987547413208,-0.39868511090871,0.00269080623784368,0.0174169000533139,0.895005565920898,9.00609568840365,0.00269080623784367,FALSE,1900,SIDT2,SID1 transmembrane family member 2
26994,-2,-1.09157507032336,-1.80039452104179,-0.382755619604926,0.00254175734865784,0.0736444548073654,0.786102537010621,9.11028883464799,0.00254175734865784,FALSE,1901,RNF11,ring finger protein 11
130340,2,1.28255750043403,0.431045313545047,2.13406968732301,0.00315599833239963,0.025134982607812,0.874031177015376,8.71501493367763,0.00315599833239963,FALSE,1902,AP1S3,adaptor related protein complex 1 subunit sigma 3
4869,2,1.07080496679414,0.377052224809849,1.76455770877843,0.0024847068888924,0.0278069738183708,0.867563432090086,9.15182086212973,0.0024847068888924,FALSE,1903,NPM1,nucleophosmin 1
1435,-2,-1.27957609440856,-2.12934332301364,-0.429808865803472,0.00316433328490879,0.906138803068839,0.341140987831562,8.71020668979519,0.00316433328490879,FALSE,1904,CSF1,colony stimulating factor 1
26084,-2,-2.15992101972539,-3.65153196093611,-0.668310078514673,0.00453804458095239,1.87295150624127,0.171137422329357,8.05491205754874,0.00453804458095239,FALSE,1905,ARHGEF26,Rho guanine nucleotide exchange factor 26
4602,1,1.70337814127721,0.542151908353104,2.86460437420132,0.0040398960399377,0,1,8.2657952850692,0.00403989603993771,FALSE,1906,MYB,"MYB proto-oncogene, transcription factor"
3752,-1,-2.41519429160657,-4.0905013039405,-0.739887279272645,0.00471968740421748,0,1,7.9838343303157,0.00471968740421747,FALSE,1907,KCND3,potassium voltage-gated channel subfamily D member 3
7072,2,1.11101224469559,0.386253445629268,1.83577104376191,0.00266010309287898,0.0457610611640491,0.830610728946705,9.02707144050631,0.00266010309287898,FALSE,1908,TIA1,TIA1 cytotoxic granule associated RNA binding protein
5630,-2,-4.22188133701732,-7.18631121453195,-1.25745145950269,0.00524901010405738,3.98757854369725,0.0458368923841996,7.79158591315495,0.00524901010405737,FALSE,1909,PRPH,peripherin
9915,-2,-1.59307314591796,-2.67456119735534,-0.511585094480588,0.00388808534670967,0.923875407975391,0.336459469916445,8.33535622028372,0.00388808534670967,FALSE,1910,ARNT2,aryl hydrocarbon receptor nuclear translocator 2
11156,2,1.32673407389396,0.441001476091961,2.21246667169595,0.00332667868922752,0.839766805953681,0.359463472944406,8.61903593426907,0.00332667868922752,FALSE,1911,PTP4A3,protein tyrosine phosphatase 4A3
9675,2,1.12967424025218,0.39045266595201,1.86889581455236,0.00274259634108545,0.0390850886570549,0.843280188145221,8.97125841909766,0.00274259634108545,FALSE,1912,TTI1,TELO2 interacting protein 1
55839,2,1.22722865242314,0.415021646432438,2.03943565841385,0.0030617765215001,0.353111349320369,0.552357132970396,8.77028470744661,0.0030617765215001,FALSE,1913,CENPN,centromere protein N
6532,2,1.96437315948201,0.612728161117709,3.31601815784631,0.00439319951693796,1.01595397699092,0.313480663436809,8.11369879930752,0.00439319951693796,FALSE,1914,SLC6A4,solute carrier family 6 member 4
10672,-2,-1.13952102483634,-1.88667535698792,-0.392366692684755,0.00279676581829948,0.0416687052210146,0.838252584409358,8.93552819159178,0.00279676581829948,FALSE,1915,GNA13,G protein subunit alpha 13
7122,-1,-2.20721857000845,-3.73437404457942,-0.680063095437478,0.00461476452990272,0,1,8.02454391262114,0.00461476452990273,FALSE,1916,CLDN5,claudin 5
3954,-2,-1.05359317956187,-1.73642007866891,-0.370766280454827,0.00249292086333456,0.250808084454941,0.616506654282983,9.14578190214064,0.00249292086333456,FALSE,1917,LETM1,leucine zipper and EF-hand containing transmembrane protein 1
4830,2,1.41923439963523,0.463913095028572,2.37455570424188,0.00359420403648966,0.00542413218430724,0.941289912998309,8.47823624913546,0.00359420403648966,FALSE,1920,NME1,NME/NM23 nucleoside diphosphate kinase 1
283349,-2,-1.305413443743,-2.17697780533285,-0.43384908215314,0.00332904528196834,0.0681212629353904,0.794092118813897,8.61774058849493,0.00332904528196834,FALSE,1921,RASSF3,Ras association domain family member 3
2254,-2,-1.72324982310007,-2.90137623733323,-0.545123408866907,0.00414584040028592,0.383800072907569,0.535576485531301,8.21880886643363,0.00414584040028591,FALSE,1922,FGF9,fibroblast growth factor 9
85463,-2,-1.88679714068101,-3.18376587594094,-0.589828405421082,0.0043540077285029,1.87882345471627,0.170467930048584,8.12994460947579,0.0043540077285029,FALSE,1923,ZC3H12C,zinc finger CCCH-type containing 12C
85315,-2,-1.46909977146496,-2.46144632904918,-0.476753213880736,0.00371274359256737,0.00851457032290079,0.92648000405232,8.41922332194284,0.00371274359256738,FALSE,1924,PAQR8,progestin and adipoQ receptor family member 8
101929586,-1,-2.51739652142184,-4.26908469866038,-0.765708344183299,0.00485175443357068,0,1,7.93388388212421,0.00485175443357069,FALSE,1925,,
83439,-2,-2.48115422816733,-4.20688765127266,-0.755420805062004,0.00483363574590979,2.91648843154177,0.0876784810265376,7.94065418386422,0.00483363574590978,FALSE,1926,TCF7L1,transcription factor 7 like 1
57708,-2,-1.09561389303541,-1.81124505478315,-0.37998273128767,0.00269397691129877,0.0735236151439938,0.786273833807298,9.0039434077395,0.00269397691129876,FALSE,1927,MIER1,MIER1 transcriptional regulator
158135,-2,-1.3651511484042,-2.28163419037235,-0.448668106436047,0.00350624271336485,0.000405473294854139,0.983934588975542,8.52331997504044,0.00350624271336485,FALSE,1928,TTLL11,tubulin tyrosine ligase like 11
