Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
WLS,4,0.000156231628818779,0.190782254271829,4.30995363674755e-06,-1.397107547
GUCA2A,4,0.0082689153569955,0.193021411578113,4.70524074483538e-07,-5.166795728
P2RX4,4,0.000411502234799754,0.221756559766764,1.9245367807106e-05,-1.368623776
RTEL1,4,0.000939612489832464,0.227009886215258,0.013028119035391,1.269662185
DSC3,4,0.0016560566992385,0.217905102954342,2.7366180170363e-05,3.750064049
CYB5R3,4,0.000941741209889085,0.164949850908105,3.80460935329455e-07,-1.258422168
NPY1R,4,4.87152853003222e-05,0.22396025027604,5.67831491866418e-06,-2.560498734
SYNE1,4,0.00250274035303335,0.225120236773955,0.00136610032803864,-2.199350669
LGR6,4,0,0.200825082508251,6.06428400170005e-06,2.677986073
PSMA7,4,0.000878617165171056,0.255457598656591,0.000563439960705893,1.105213707
ANGPTL3,4,0.00450989585124671,0.19843469753791,1.96831608991989e-06,2.566121654
FFAR4,4,0.000311566937042605,0.226292301970993,3.47300634053017e-06,-1.923046233
RPA4,4,5.14435999947196e-07,0.219160813974428,0.0112922624139315,1.919971886
EIF2S2,4,0,0.196448748991122,1.15820255638947e-05,1.078988829
CHGB,4,6.72859927896606e-05,0.196132151490733,4.22863088583357e-07,-3.966371645
HSPA2,4,0.00094822568979106,0.226925228416931,1.64178916551184e-05,-2.73246985
GNE,4,0.00307733690094961,0.168676368676369,6.74337402912795e-08,-1.998956083
TF,4,0.00326829164524346,0.200560316413975,3.95738863689571e-06,-2.537643012
ZC3H8,4,0,0.21261355695318,7.00208758122034e-06,1.339946131
KIF5C,4,0.000421711369380479,0.208319068812051,0.000224582427525842,-3.241812396
CLDN9,4,0.000131022927064857,0.199344799344799,1.50288433330975e-06,4.833226726
CFB,4,0.00420915729470171,0.196607431340872,3.45028518254685e-06,2.056765498
CA1,4,0.00151332078810682,0.192289461210302,5.10547187953065e-07,-6.800185357
PCSK5,4,0.00178021613150436,0.159043387349712,3.07552306248012e-09,-2.820852601
APOC1,4,0.000696859271504832,0.203784326858674,1.69630602444751e-06,2.24280227
SPTBN4,4,0,0.208319068812051,4.87170974411707e-06,-2.813531306
HBB,4,4.27304429948538e-05,0.160723718964606,3.77964319135858e-07,-2.045277381
CA9,4,0.00206091675117386,0.215856686768358,5.22902820313755e-05,4.360111624
DHRS11,4,0.0007099688951614,0.200891383294817,7.59478454293384e-06,-2.419871263
NOTUM,4,0.000401799054479692,0.202731967349659,2.03602835856866e-05,5.678293388
TST,4,0.00129173073497727,0.207360708808996,3.23128486617718e-05,-1.646478932
CRYAB,4,8.3342351300229e-05,0.219833815028902,2.34245618248609e-05,-3.19297264
HBD,4,0.000490639209773149,0.168652993348115,3.80042453404777e-07,-1.925932492
DIAPH3,4,2.5832287900642e-08,0.231500856001522,0.0510056490968885,2.484762915
PGM5,4,0.000983279114822612,0.203002502085071,9.73190947825515e-06,-3.907980869
SLC4A4,4,0.00130035802329074,0.219953009217423,6.76536582863634e-06,-4.946570645
FXYD1,4,0.000105605462574088,0.245313444869986,3.87373133818497e-05,-5.147557107
GPER1,4,0.000754897265680453,0.2442794058611,0.000227998224654299,-2.632569247
ACACB,4,0.000848285227622628,0.201256821564412,1.09208370023095e-06,-2.066171886
ACSL6,4,0.00124184649472181,0.202630702630703,6.23733220355495e-07,4.592961519
GPIHBP1,4,0.00210946214696702,0.184310162047554,7.74656656865294e-08,-3.152208461
SCN4A,4,0.000131144369806379,0.204847668742636,1.40290885233605e-06,-6.174665146
SPTB,4,0,0.208319068812051,4.87170974412809e-06,-2.609599407
PSPH,4,0.00196586657217025,0.214562764456982,2.13510643823658e-06,1.324922303
GNAZ,4,6.39400201144845e-05,0.22023163228375,5.4662897226377e-06,-2.13904181
NELFCD,4,0,0.21261355695318,7.00208758122034e-06,1.514922261
CYP26B1,3,0,0.184701775686751,2.56868286867997e-07,-2.430152791
PDK4,3,0.000419306518497923,0.237788198515045,4.943671105424e-05,-3.252219063
MS4A12,3,0.00414184571283734,0.161942781104458,7.6427024847902e-09,-4.930340015
CREB3L3,3,0.00267907002855136,0.25036000822876,6.28680468771843e-05,-4.124885112
KRT20,3,0,0.22396025027604,1.61174247588254e-05,-2.535655995
MICALL1,3,0.00169545441164665,0.200065757027782,5.95501576928112e-07,-1.138870832
EEF1A2,3,0.00219579414227863,0.203682008368201,0.000313862851910319,-2.27688567
FERMT1,3,0.00025723216283396,0.205922165820643,1.05930024065455e-05,2.012961138
CYP27B1,3,0.00119198900948689,0.197468765211748,1.59667082167153e-06,1.984715093
PRPH2,3,0.00276198822233664,0.192715756136184,7.078808604342e-06,-3.130037713
MSX2,3,3.46801629250038e-05,0.212948381452318,8.02684227983485e-05,3.648843399
DDX39A,3,0.000229456202509989,0.186313533374158,0.000499886353562334,1.045568071
KLF2,3,0.000270271025003166,0.254017950323523,0.00283460042305973,-1.685387618
CMA1,3,0.00278600609402418,0.227094607202836,1.62913006735495e-05,-2.843331525
KRT6B,3,0.00223668065475861,0.167354235423542,7.99165079467189e-08,3.431520586
KCNA5,3,0.000727807536049073,0.230754645430413,1.08044510268447e-05,-4.902937901
MNX1,3,0.00138213073183595,0.20226026258933,8.28788650846533e-06,1.541858354
IRAK2,3,0,0.234760802469136,9.17191696272245e-05,1.562489252
TGDS,3,0.00150838014806766,0.183948004836759,9.52747553557886e-07,1.643876659
IPO5,3,0,0.218648939992814,0.00375441871248648,1.140814184
SLC7A5,3,0.000146335422302791,0.204023470243085,6.20587671202013e-06,1.853793271
SLC30A4,3,3.40986200288474e-06,1,0,-1.373792247
GLP2R,3,6.62112538693876e-05,0.225704747774481,4.36331893792929e-06,-4.264132391
PACSIN2,3,0.00257105307721665,0.219318796179492,4.47362673509461e-06,-1.577156449
C6,3,0.00138213073183595,0.248773507767784,0.00090341371696645,-4.127005645
PPP1R12C,3,0.00276312484300427,0.195533419023136,5.37133655130463e-07,-1.105249365
PKP1,3,0,0.192624248179804,3.83873414882112e-06,4.781360812
TNC,3,0.000127981871583447,0.224249124746637,3.02513683838214e-05,-2.437974314
SORD,3,0.00163222174141756,0.203750209275071,2.15491044079077e-05,2.116656351
AFG3L2,3,0,0.211947056774643,3.18824881480185e-05,-1.094361748
ASGR1,3,0.0068924677284977,0.17709545983702,4.20681158543488e-08,3.129911669
MMS22L,3,2.5119511126466e-06,0.215665426191742,0.0126981108265134,1.25990651
GGCT,3,0.00138213073183595,0.212131776189646,5.2948923156087e-06,1.388880743
EPHA1,3,3.26387339424261e-05,0.223425738938865,0.000204909626991626,1.473934071
SLC26A2,3,0.00169260605353951,0.184310162047554,3.17439021192148e-07,-3.377199538
PDE9A,3,0,0.216934046345811,1.85966538445399e-05,-2.302307184
CAPN2,3,0.000346722774177429,0.233634094835861,0.000552975168791228,-1.25805716
CARTPT,3,0.00096941646499556,0.196321987417325,1.64709979868902e-05,-6.657594519
PKNOX2,3,0.00138213073183595,0.207078441381657,6.03025516393446e-06,-3.530674638
CKB,3,0.00138213073183595,0.164972210925851,4.20366771022495e-08,-1.853292679
PCSK9,3,0.00170128289523671,0.166097993721851,3.20127861255368e-08,3.194090735
PTGDR,3,0.00373043332181838,0.232074752097635,0.00152654494599919,-2.882315599
SCG2,3,0,0.193543256997455,3.9251729219965e-07,-4.74915611
PPIH,3,0,0.151764559171967,9.71329038798221e-07,1.15951777
DST,3,0.0016817649926885,0.228974600188147,6.74979249816521e-05,-1.587161582
PDE7B,3,0,0.216934046345811,1.85966538445289e-05,-2.241299171
FUT1,3,0.00138213073183595,0.130930607853685,1.12792736451984e-11,2.17518018
CD46,3,0.00138213073183595,0.164392813724166,5.69526526760855e-08,1.287732701
AHCYL2,3,0,0.159753216067209,3.78255623543314e-08,-2.407675798
GREM2,3,0.00138213073183595,0.202799533411098,7.08736444009723e-05,-4.474820714
CYBRD1,3,0.00138213073183595,0.151424660943138,2.28811259688563e-09,-1.880749057
KCND3,3,0.00257974492463259,0.218727534148095,6.31744870910198e-06,-2.415194292
E2F7,3,4.17036807115893e-06,0.237139516757599,0.0242441468460387,2.538910546
LMBR1,3,0.00138213073183595,0.20226026258933,8.28788650846533e-06,1.099685672
TRAIP,3,7.82784138135696e-08,0.216856735566643,0.0188604356094243,1.810431945
FFAR3,3,0,0.21335904628331,1.86693735737587e-06,-3.247922108
TRAK2,3,0.000770644160487157,0.212985649282464,2.00936242103589e-05,-1.083755267
MXI1,3,3.90962139481763e-05,0.258936170212766,0.0322432018531148,-1.671690719
EPHB3,3,3.26387339424261e-05,0.223425738938865,0.000204909626991626,2.373424409
ARHGEF25,3,0,0.21516973125884,2.53193581519643e-06,-3.309135946
CLDN2,3,0,0.199312151981657,1.49800524372209e-06,6.675788417
MYB,3,5.71275953041973e-05,0.253594498853928,0.00614168535277394,1.703378141
SMPD1,3,0.000634895774348199,0.172160135804216,1.24048021392578e-08,-1.359903676
PTN,3,0.000129963412576363,0.235624394966118,0.000119331485682885,-3.494197887
GPT2,3,0.000976803651099059,0.215665426191742,5.75465745523958e-06,1.307707401
GJB4,3,0.000278593578762176,0.179128642920224,1.18368326631548e-07,4.359260273
SLC26A3,3,0.00196832412667077,0.228373053105648,6.41485323472909e-05,-4.263407431
SORBS2,3,0.00177073804242506,0.231017463933182,0.000212824657285669,-3.497775852
SSTR2,3,0,0.223836674636748,5.36193076033794e-06,-2.281585145
NTRK3,3,0,0.231633041492196,0.000212476935373094,-3.455119406
EPHA7,3,3.26387339424261e-05,0.223425738938865,0.000204909626991631,-5.169353193
GABRE,3,0.00144519745163149,0.197854007478459,9.36866626957639e-07,1.845226896
LGI1,3,0.000232683421790796,0.189889218286784,1.74198973582166e-07,-5.442739358
MPL,3,7.14447276794899e-07,0.223754366611509,6.49689902870022e-05,-2.408225956
SYTL4,3,0.00156504629751257,0.187663839629915,3.77281040046239e-06,-1.370196256
PPA1,3,0.00368557057822976,0.222364334003289,0.000220017925920475,1.290380515
UBD,3,0.00413957247150208,0.203955086308027,8.45223669639224e-06,2.944708334
HIF3A,3,2.05942947540195e-05,0.213846424178528,5.30894911774161e-05,-1.710279663
TP73,3,1.69112266892687e-05,0.253225135247607,0.00590316043952528,3.607363087
ASB9,3,1.13662066762825e-06,0.164972210925851,4.92210344848896e-08,1.891043268
NFIB,3,0.00414184571283734,0.169569457990804,1.61676303421251e-08,-1.110268745
NLGN4X,3,0.000249995196433388,0.187663839629915,5.90232060581952e-07,-2.929267429
PDE8A,3,0,0.216934046345811,1.85966538445454e-05,-1.198270352
SLC11A2,3,0.00124393390476315,0.166393218485097,7.53981384727938e-08,1.413750036
JPH4,3,0,0.220391162622238,8.96331976548552e-06,-3.288908778
PLA2G4E,3,0.00213758382074815,0.217671257377929,1.66053105217893e-06,4.245316751
CLDN8,3,0,0.181398121925771,3.00540287946418e-07,-4.249684289
FBLN2,3,0.00253385976725121,0.215818407519064,2.31268587995849e-05,-2.960374938
GPSM2,3,0.00174715388116098,0.219477006311993,2.22607996195545e-06,1.468972794
SNAP91,3,0.00276198822233664,0.210808938160402,8.75116176457675e-06,-4.305438529
TCEA3,3,6.75190795898745e-06,0.191352201257862,0.000150483214259994,-1.712586348
TNXB,3,0.00100481828731143,0.218963655991364,2.34731823541346e-05,-4.081154905
TWIST2,3,0.000209654612678833,0.238767902687856,0.000310772810219192,-3.018816762
ROBO3,3,0.0024130700100881,0.199704627502461,1.34608815036359e-05,-1.982325817
CYP21A2,3,0.00104566781974859,0.191563041082953,9.95092070991523e-07,-3.655330754
UCHL3,3,0.00276312484300427,0.16952221757905,1.37289310805358e-07,1.265872488
CPE,3,0,0.193543256997455,3.9251729219965e-07,-1.388577245
CCL14,3,0,0.199639107611549,7.47760619972435e-06,-2.73644126
DIO2,3,0.00298019908859561,0.229017689123071,3.18008476938862e-05,2.135391195
DIS3,3,0.00283278099954328,0.179049580697366,0.000136193103647749,1.096578549
CKMT2,3,0.00028769475409765,0.189269051321928,4.50406088257962e-07,3.29196963
RIMS1,3,0,0.205227655986509,9.04123668243251e-06,-2.521741655
SOX5,3,0.000176976477363005,0.222975448882374,1.6402576061528e-05,-2.063214949
SMTN,3,0,0.193235947919975,1.60474059203387e-06,-2.384729191
MC1R,3,0.00179892361761256,0.260767088065138,0.0034355265893203,1.837082639
MMP12,3,0,0.234896738081451,8.93738796146229e-05,2.66926922
SLC7A1,3,0.00193689735186695,0.226418604651163,3.18501439319285e-05,1.208836035
GTF2IRD1,3,0.00138213073183595,0.195722097137343,1.00726797844084e-06,2.065770838
PER3,3,0.00138213073183595,0.188360934839808,0.00146301360591671,-1.945108107
JPH2,3,0,0.225914237980323,3.23033731228249e-05,-4.568020685
SPART,3,0.0007397091216885,0.235989916618189,0.00565021405712263,-1.785163986
ST3GAL4,3,0.00413957247150208,0.150581539222965,6.83316557849528e-10,-2.010321921
ADGRG1,3,0,0.229190207156309,4.60085830607593e-06,1.465398905
ABCC8,3,0.000156971132384923,0.242237261146497,3.26317604712002e-05,-3.301953891
DHRS9,3,0.000215504427492356,0.183310739569212,2.14016660081895e-07,-3.807757433
PCID2,3,0.000172762641322734,0.232429335370512,0.016703900509708,1.295023357
PYCR1,3,0.00185329964624538,0.169168751737559,1.47478047817666e-07,1.820766359
TFR2,3,0.00205558764564897,0.17020979020979,6.55069971527576e-08,2.372256148
EPHB2,3,3.26387339424261e-05,0.223425738938865,0.000204909626991615,1.484887411
GJA5,3,0.00112132731316046,0.202327514546966,1.32039328447714e-06,-1.828064587
NLGN1,3,0.000249995196433388,0.187663839629915,5.90232060581952e-07,-7.452145085
NFE2L3,2,0,0.230317940953823,0.000224535360007529,2.882442605
NTN1,2,0.000158569805486688,0.173312446596411,2.19311127577682e-07,-3.548768089
CA12,2,0,0.182185628742515,8.71326523687597e-07,-2.124631765
SULT2B1,2,0.000142492488873235,0.168466223698782,1.65303992095528e-08,4.063269673
TGFBR3,2,0.000174724903330912,0.194657709532949,2.66471241885943e-06,-1.528841202
MADCAM1,2,0.00138213073183595,0.185716465740882,1.00370663257925e-06,-2.793500268
TCN2,2,0.00413957247150208,0.191231929604023,0.000198583883291926,-1.653698957
CTSG,2,0,0.237324492979719,7.4273235215766e-05,-2.931419103
CTSH,2,0.00138213073183595,0.245511398022998,0.000885170332209074,1.750352579
RIPK2,2,0.000462417500548113,0.234760802469136,7.68795969681643e-05,1.53738923
CYP4F3,2,0,0.201891174518912,1.33270147848859e-06,1.400906282
GALK1,2,0,0.183172787477423,9.53784289704983e-07,1.190302377
RASD1,2,0.000119656457689616,0.226418604651163,4.8068868226981e-06,-1.499373729
DAO,2,0,0.187953667953668,8.80762050592543e-07,-3.923780659
GPLD1,2,0.00138213073183595,0.160702495708438,3.74000117871986e-09,-1.829689749
STBD1,2,0.00138213073183595,0.196607431340872,6.10572810092533e-07,-2.03934389
HOXB8,2,0.000846991124290312,0.207148936170213,5.94335044162298e-06,2.852493944
MOCS3,2,0.000218797424019749,0.197918360709058,7.07497645449605e-06,1.146533084
FLRT1,2,0.000380532972498912,0.211138098542679,5.94978263526727e-06,-2.923164201
STRIP2,2,0,0.225453871804372,0.000782884811434255,2.864313342
WDR7,2,0.00138213073183595,0.181533412887828,3.7166034812335e-06,-1.075620618
NXT1,2,0,0.18411497730711,0.000499415234371548,1.365730082
CBLIF,2,0.00138213073183595,0.138452787258248,5.2365489299337e-08,3.870803986
PRPH,2,0,0.19204670979959,9.45333232406399e-06,-4.221881337
RDH5,2,0.000120738224709572,0.183476556610885,2.93390649090638e-07,-2.358911212
TMEM127,2,0.000842152199409482,0.213097531080371,5.57543185912783e-05,-1.074266281
CHRNA1,2,0.00276198822233664,0.17020979020979,5.06605623096232e-07,-2.784774499
FOXF1,2,0.00138213073183595,0.202193055324805,8.15330221972264e-06,-2.66350223
AJUBA,2,0,0.220750952294576,0.0136253658899071,2.102712567
CELSR1,2,1.13662066762825e-06,1,2.75521953410301e-18,2.036589381
KCNQ4,2,0.00122505357522668,0.201356717405692,1.1119896362751e-06,-2.307186603
ASPA,2,0.00138213073183595,0.16795473364615,1.47340154408579e-07,-2.57045207
TMPO,2,0.000982786839341795,0.228030728873899,0.00118381256888564,1.313681644
CNIH3,2,0,0.21154180427603,1.45961246890696e-05,2.438844449
STAC,2,0,0.200758825470142,0.000105468665878057,-3.163658034
FABP2,2,7.27344096327322e-05,0.185716465740882,1.59897219041208e-07,-1.629393297
GFRA3,2,0,0.201824212271973,5.33843855308906e-05,-3.796453274
SLC7A11,2,0.000778558831388989,0.238440438871473,0.000248313653927785,2.491106134
NAAA,2,0.000169399623595813,0.187317223333846,3.64475738953045e-07,-1.756335826
BTG2,2,0.00055139348679405,0.196385347748911,4.17002518907642e-05,-1.594884186
ETHE1,2,7.53356112135569e-05,0.178002047681732,5.33137397796534e-07,-1.503941841
CIP2A,2,0,0.257239484252801,0.0161552276964524,1.827243637
FYCO1,2,0.00138213073183595,0.196607431340872,6.10572810089777e-07,-1.498293392
MASP1,2,0.00138213073183595,0.215360113254291,4.89102030898207e-05,-4.42605477
POC1A,2,1.36624100452284e-07,0.207643746800887,0.013208146175594,1.316335609
HPGD,2,0.00138213073183595,0.183614966807483,6.13912609949906e-07,-2.548904752
CHMP4C,2,0,0.215818407519064,0.0258675581713006,1.462355922
C2,2,0,0.164370610480821,5.69378822692791e-08,2.417769716
CHRFAM7A,2,0.00138213073183595,0.145504543280727,8.22660366297684e-09,-2.687800678
CA4,2,6.76077340004751e-06,0.183007518796992,1.32257079128756e-07,-5.231475887
PSCA,2,2.2732413352565e-06,0.75,5.51043906820603e-18,-3.624540329
RILP,2,0.000297157460233633,0.168863604828639,2.18633268192241e-07,-1.62211667
NANP,2,0.000624122927648354,0.170328901329601,2.35162736407603e-08,1.438998767
MTBP,2,0,0.198921216083688,0.00326006467405732,1.642552753
RETREG1,2,0.000126420109292262,0.202630702630703,3.2942518270498e-06,-1.616938258
SYNPO2,2,0,0.218609664091971,2.23595051688899e-05,-5.339213031
CDCA7,2,4.08784626076826e-07,0.206446140797286,0.00913751230870387,2.364448019
SULT1B1,2,0.00138213073183595,0.170162192393736,2.07024250581293e-07,-2.131352085
EFEMP2,2,0.000240456416076915,0.15756084930088,8.49166708131286e-09,-1.841904245
SCUBE2,2,0.000441100594346696,0.202327514546966,8.15684620030891e-06,-2.638272964
PER1,2,0,0.188331785824822,0.00146263418028965,-1.864954587
CRAT,2,2.2732413352565e-07,0.172746628814762,2.72382039847878e-08,-1.402900027
OSBPL3,2,0.000247160826945482,0.181479272293469,9.82261768937088e-08,2.00611327
MPI,2,1.13662066762825e-06,1,8.26565860230904e-18,-1.351149915
PCK1,2,0.00138213073183595,0.225998142989786,3.17493687219274e-05,-2.001818477
MPDZ,2,0.00138213073183595,0.145036348468597,2.6254088535723e-10,-3.009316956
DYNC1I1,2,0.00148176109371383,0.199344799344799,1.34573228088107e-05,-2.739559365
OSBPL1A,2,0.000202179665621907,0.163663259817106,9.96539624982085e-09,-1.851537712
KIF1C,2,0,0.188623682579045,0.000218347628904909,-1.44713703
FLII,2,0.00138213073183595,0.203784326858674,0.000398126706974647,-1.009347144
TNFRSF12A,2,0.000150546547960188,0.211983974917262,5.63354671422948e-06,2.125158934
HEXIM1,2,6.81601026521099e-05,0.207148936170213,8.00815417825794e-05,-1.309285603
PHF6,2,0.00138213073183595,0.22966597471221,0.000866689674148288,1.135191298
TPO,2,0.000448520549159358,0.179419136075483,4.27097420723191e-08,-3.469478618
HOXB2,2,0,0.207043211976863,6.02869124591393e-06,-1.741781831
PRMT3,2,1.13662066762825e-06,1,1.10208781364121e-17,1.223420686
PTGDR2,2,0.00138213073183595,0.188448436048312,2.47890660152984e-05,-4.0658804
MAPK15,2,0.00138213073183595,0.213134851138354,5.47121742563291e-06,2.240709931
TPSAB1,2,0.00138213073183595,0.185151376844668,2.64549123784293e-07,-1.910452028
CA7,2,0,0.165645841840207,3.07138864314178e-08,-6.562210005
DMPK,2,4.18926053155918e-05,0.20347767931784,1.1876016870224e-06,-2.323064853
SUV39H2,2,0,0.229060794278186,0.00392997857630802,1.382203497
ATP2A3,2,4.21951971222772e-06,0.206691576086957,1.68524494773249e-06,-1.776679987
NRG2,2,0,0.191322119163654,1.01414945561739e-06,-5.873658046
TENT5C,2,0.00262444579582197,0.206201287699085,0.00808934271663193,-1.391293412
MRGBP,2,0,0.205643798580602,0.000542228433560099,1.552517161
NFIA,2,0.00551488347933226,0.203955086308027,9.95362480544165e-07,-1.113794762
KCNB1,2,8.38396050779305e-05,0.176274623406721,3.40141654611224e-08,-6.803732613
XRN2,2,0.00138213073183595,0.151916115341406,2.21159543713842e-06,1.063460272
NUP58,2,0,0.183504221954162,0.000505492912886654,1.245904835
MSLN,2,2.2732413352565e-06,0.75,5.51043906820603e-18,2.738799166
B3GALT1,2,0,0.1309165232358,1.12763448468336e-11,-4.245852421
QPRT,2,0.000237577704349934,0.196290322580645,4.10837656647676e-06,1.511213291
MFAP4,2,0.00115164555763695,0.178315018315018,3.75588404007384e-07,-2.460185302
AP1S3,2,0.00138213073183595,0.183310739569212,6.31555823896864e-07,1.2825575
THRB,2,3.91376263597568e-05,0.190573128719073,1.09648434549741e-06,-2.469704663
CDHR5,2,4.54648267051299e-06,0.625,5.51043906820603e-18,-1.835887797
MATN3,2,0.00174184782640074,0.2086404937425,6.79949417709565e-06,4.48411257
DAPK1,2,6.78465517828786e-05,0.257076468103084,0.000949040504840063,-1.569922014
SCN9A,2,0,0.201757294429708,1.76517903075622e-06,-3.638612496
AAK1,2,0.00138213073183595,0.174180621153571,1.42107264689014e-07,-1.394733039
TENM1,2,0.000420850338543385,0.206236231147263,1.37854632842368e-05,-3.468282666
UNC5C,2,0.000516408605356362,0.181047307349003,4.8161223994118e-08,-2.013315931
CHRM4,2,0,0.220191785778904,4.75522120136213e-06,-2.187079396
MPP2,2,0,0.217788117394417,1.10043483513079e-05,-3.984414242
GFRA2,2,0,0.2194374323837,5.90633131033664e-05,-3.003741738
PLXNB3,2,0.00138213073183595,0.20470984020185,8.21971849668257e-06,-3.146095127
GPR17,2,0,0.220191785778904,4.75522120136488e-06,-3.908740052
PRRT2,2,0,0.209791415273229,8.67090207212755e-06,-2.008094685
SLC38A5,2,0.00138213073183595,0.171722872865811,4.61748867606505e-06,1.701070155
CLCA4,2,0.00138213073183595,0.139420323061061,1.24107354053366e-10,-7.951849513
CD209,2,0.00138213073183595,0.204366078925273,7.50714408060713e-06,-1.519756769
COL11A1,2,0,0.181777445855116,3.76715622451162e-07,5.109352675
DENND2B,2,1.04992144730086e-05,0.176632801161103,3.50664681073323e-07,-1.482761391
AMN,2,0.00276198822233664,0.160638859556494,3.22473920438689e-06,-1.652735075
FECH,2,0.00226058913037909,0.194222789658474,4.57655050709053e-06,-1.469387243
FBLIM1,2,8.31766924121502e-05,0.214109781843772,1.37239477615001e-05,-1.394008463
TACSTD2,2,0.000322344515787056,0.191834804539723,2.93400888734541e-07,4.52210703
SLMAP,2,0,0.225453871804372,0.000782884811434257,-1.189877802
CFD,2,4.20417853889093e-05,0.194471077021413,1.53025966959903e-06,-2.711869406
RAB3IP,2,0.00138213073183595,0.181533412887828,3.71660348122799e-06,1.063820656
POFUT1,2,1.13662066762825e-06,1,1.37760976705151e-17,1.116264429
SRPX2,2,0.00138213073183595,0.215360113254291,4.89102030898207e-05,1.751964198
ELOVL4,2,0.00138213073183595,0.161641652277859,1.1495046658865e-07,-3.074046925
FAAH2,2,0.000619581468999771,0.199246889325475,2.15052239789901e-05,1.649812019
HOXB9,2,1.85271205836704e-05,0.178341148886284,7.73465030803393e-07,1.608564085
BTC,2,0,0.191322119163654,1.01414945562565e-06,-1.65265538
TDO2,2,0.000260865533804297,0.195942682337788,2.17332046320851e-06,3.004147261
ADGRB3,2,1.13662066762825e-06,1,1.37760976705151e-17,-4.186190686
SUN2,2,0,0.222975448882374,0.00120527567372232,-1.17565194
TNFRSF11A,2,5.25222804732974e-05,0.20429746516703,5.59863012442129e-06,-1.2480484
TRIB3,2,0.00018604773737772,0.214185146075326,0.000102103415810718,3.505777328
ACVRL1,2,0,0.195407835581246,6.44339084328435e-06,-1.364069297
GJB3,2,0.000121724802608638,0.171047083626142,1.99741164284692e-08,1.944533343
AIM2,2,0,0.234715525554484,8.98068876575512e-05,2.534494794
IL1RL2,2,0,0.234715525554484,8.98068876575567e-05,2.352023479
TXNIP,2,0.000311374660481809,0.241564112743152,0.000144625108384152,-1.444945939
CHP1,2,0.000161197725536777,0.215894979599078,6.28176536955271e-06,-1.681173612
GPR143,2,0.000445254791919908,0.178655314151497,4.92716310292069e-07,3.743445265
FGFRL1,2,8.34095873769618e-07,0.227094607202836,6.36562122981166e-05,1.47797471
SUGCT,2,0.00138213073183595,0.192868462757528,4.07416779450656e-06,-1.764689827
ABHD5,2,0.00138213073183595,0.175208753239274,1.53554982917958e-08,-1.105946892
FBXW4,2,0,0.209394356503785,0.000527194446443247,-1.203221126
HSPB7,2,0,0.218609664091971,2.23595051688927e-05,-4.180934052
RELN,2,0.00010297831764989,0.205435516542876,1.39467741921599e-05,-2.640931873
NBPF1,2,0,0.195313753811587,1.84099252364614e-07,-1.913225161
RPGRIP1L,2,1.13662066762825e-06,1,2.75521953410301e-18,1.514761886
ECE1,2,0,0.202900966988996,1.04833869929963e-06,-1.083039951
TREM2,2,0.000555898193885379,0.235078230635503,0.0002748421288676,2.348645704
DDX60,2,1.13662066762825e-06,1,1.10208781364121e-17,-1.68265938
DPP6,2,5.27133654220017e-05,0.183035042863589,1.0538796877764e-07,-7.227860229
PTPN21,2,0,0.188623682579045,0.000218347628904912,-1.945010338
SPAG4,2,8.20529360943457e-05,0.210662973861866,0.0100360425602191,1.529804177
PAH,2,0.000284874326950374,0.174180621153571,4.08889124711791e-08,5.876086919
GBA2,2,0,0.162940152630874,3.94039991970639e-09,-1.067277559
MAGI1,2,0.00138213073183595,0.161985891122055,7.54578116566744e-09,-1.164711914
DPF3,2,0,0.229147053285634,0.00363201843552585,-2.33351824
ZEB2,2,0,0.212094806552806,6.65251183028138e-05,-1.497370354
WDR62,2,0,0.209719110804756,0.0147907956057999,1.667643981
EYA4,2,0.00138213073183595,0.17989652623799,7.14895090035868e-07,-2.902104081
TGFBI,2,0.00138213073183595,0.229190207156309,7.04733697246335e-05,2.287230577
ONECUT2,2,0.000876095239008864,0.19937745740498,3.46129976941773e-06,2.986072885
IFFO1,2,0.00177417187160068,0.199116492146597,0.000512433427928564,-1.487809061
PLP1,2,0.00138213073183595,0.17712123417261,8.85838195925161e-07,-8.165474111
CARD14,2,0.00276198822233664,0.224331797235023,3.88920805036979e-05,2.563406703
PRG4,2,0,0.239002356637863,0.000255007246024484,-3.996761024
RCN1,1,0,0.211505039972193,0.0112522484037685,1.15146453
CEACAM1,1,0,0.169711337330916,1.21873937806037e-07,-1.767849402
CLIC5,1,0,0.19730869001297,2.8715066534646e-06,-2.157360207
TFAP4,1,0,0.224538745387454,0.00294710988373861,1.318735309
SMIM24,1,0,0.156225930680359,9.76504908929922e-09,1.57221848
LGALS2,1,0,0.171650211565585,3.71282319653827e-07,-2.140779803
PDXP,1,0,0.17727603787327,1.70093921446916e-07,-1.426752661
JOSD1,1,0,0.144967242406194,2.22880882181935e-09,-1.196489527
PROCR,1,0,0.216509517879381,4.46278007842176e-06,1.400171622
SALL4,1,0,0.166484268125855,2.18529259270621e-07,6.725396896
NTHL1,1,0,0.189829979722352,0.00120960665148087,1.150421895
KCTD9,1,0,0.213433882848123,0.0140024943407137,-1.434152837
LFNG,1,0,0.666666666666667,2.75521953410301e-18,1.257689744
DUSP3,1,0,1,4.13282930115452e-18,-1.218957564
HLF,1,0,0.177224406582205,7.94027527034556e-07,-3.577379845
CCDC86,1,0,0.187115621156212,1.48022236233433e-05,1.192344538
