ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0048512,circadian behavior,35,-0.691080469302338,-1.79931870787899,0.00135108352355463,0.0150410396807843,0.0090975497060597,3019,"tags=49%, list=17%, signal=40%",148523/5728/3751/463/2475/3398/114781/9611/153/3737/1958/8863/9607/285382/5350/9099/22871,0.45505986738723
GO:1904358,positive regulation of telomere maintenance via telomere lengthening,26,0.708240420228474,1.79915864023588,0.00271615631474683,0.0246960910848018,0.0149373926907723,3143,"tags=50%, list=18%, signal=41%",1736/10576/908/10575/545/51750/25913/7203/22948/10694/3320/1499/10574,0.431707695803346
GO:0110053,regulation of actin filament organization,231,-0.526459401839711,-1.79895675335727,1.40700812569232e-06,5.40548611948986e-05,3.26949996151533e-05,3523,"tags=38%, list=20%, signal=30%",9639/2241/10810/79822/9353/10163/6366/2039/123720/9788/6711/23075/51763/4088/253725/10979/5580/55704/7016/85358/10174/9948/387680/5999/382/6093/90102/2316/5216/84952/7082/148170/88/51466/5295/1073/832/3071/29767/10395/11078/2150/22998/5581/23370/81553/348110/23580/2909/91663/10602/389/118/25802/2314/7168/6869/5071/25/57704/395/57026/57731/6356/25959/256949/130271/5734/50853/6840/51474/55616/171024/10178/5063/6387/6710/6422/1902/57482/6548/85477/23500/2934/51676/11346/7111,0.643551836150722
GO:0032535,regulation of cellular component size,276,-0.515710231838221,-1.79872316582458,3.82243104580472e-07,1.68934208174738e-05,1.02179595861779e-05,2940,"tags=30%, list=17%, signal=25%",253725/80128/5728/57142/5580/8800/85358/9948/2475/9368/4478/382/9424/6560/5216/2647/148170/23499/7431/51704/358/88/79890/51466/1073/832/3071/29767/5048/10439/11078/1954/2150/51652/4131/5581/81553/56963/282679/5802/3897/23580/2258/2909/91663/10602/118/80031/1630/25802/2314/25/57704/57026/57731/6356/25959/256949/130271/50853/6840/51474/5865/65267/10178/5063/6387/4133/4137/54825/53841/6710/2045/1946/57482/85477/23500/2934/51676/9423/3778/7111,0.674962860011025
GO:1902644,tertiary alcohol metabolic process,19,-0.783979376845004,-1.79833040968257,0.00151258645573503,0.0162540826084287,0.00983125685423828,2024,"tags=42%, list=12%, signal=37%",1646/84869/8912/3291/653/650/1589/57016,0.45505986738723
GO:0043038,amino acid activation,47,0.62732819568992,1.79812505156646,0.00178618988803523,0.0183232533365987,0.0110827915851718,3770,"tags=53%, list=22%, signal=42%",9521/2617/3376/92935/1615/283459/7407/51067/8565/79587/80222/79731/4141/10056/16/54938/10352/55278/23395/2058/55157/124454/3735/57038/5917,0.45505986738723
GO:0043039,tRNA aminoacylation,47,0.62732819568992,1.79812505156646,0.00178618988803523,0.0183232533365987,0.0110827915851718,3770,"tags=53%, list=22%, signal=42%",9521/2617/3376/92935/1615/283459/7407/51067/8565/79587/80222/79731/4141/10056/16/54938/10352/55278/23395/2058/55157/124454/3735/57038/5917,0.45505986738723
GO:0022617,extracellular matrix disassembly,59,0.608260683874188,1.79806645576585,0.00128419161759741,0.014552965343172,0.00880233869399435,596,"tags=15%, list=3%, signal=15%",4312/4316/4320/4322/4314/5328/4319/4321/4318,0.45505986738723
GO:0051438,regulation of ubiquitin-protein transferase activity,15,0.770454845144933,1.79687986784257,0.0093762948502156,0.0595182085632477,0.0359994968640054,433,"tags=33%, list=2%, signal=33%",11065/4085/991/26271/27338,0.380730400722792
GO:0090224,regulation of spindle organization,46,0.629330315296536,1.79641305957824,0.00107089077070513,0.0127422994943416,0.00770716024154704,1491,"tags=33%, list=9%, signal=30%",22974/5347/225689/6491/8480/84722/79866/92421/29899/10615/10460/1104/163786/26151/55835,0.45505986738723
GO:0043502,regulation of muscle adaptation,58,-0.636313103365717,-1.79469026227158,0.000693098246674558,0.00900465535644213,0.00544645193615349,2984,"tags=47%, list=17%, signal=39%",4088/9472/5997/5999/6093/8013/7132/5578/9464/4089/4205/27086/2308/493/6331/9759/818/5025/3727/114907/3572/817/408/816/9314/5152/6548,0.477270815362862
GO:0072329,monocarboxylic acid catabolic process,108,-0.574592174958371,-1.79438534102627,8.49692889214991e-05,0.00174024209156994,0.00105258275123501,2816,"tags=35%, list=16%, signal=30%",8310/6342/1892/5825/207/1962/9663/1632/3033/5264/254013/440503/5467/34/2108/225/55268/1891/3030/3032/66002/37/30/1384/51/38/10455/1376/1374/35/84830/171586/10449/2110/56603/8647/32/197257,0.538434096309916
GO:0042573,retinoic acid metabolic process,27,-0.715347540146621,-1.79399987877757,0.00241041791483762,0.0228523169409928,0.0138221887370536,1422,"tags=44%, list=8%, signal=41%",130/1576/54577/54600/125/54659/126/56603/54658/54576/124/10170,0.431707695803346
GO:0006816,calcium ion transport,311,-0.514590368337233,-1.79380655993617,4.67816638581974e-07,1.99262768230786e-05,1.20523778742674e-05,1894,"tags=25%, list=11%, signal=23%",9495/487/54795/23413/7225/8913/116443/3958/2823/5532/2811/493/1910/9127/8912/55799/3690/259232/2946/6622/490/5310/5566/818/6786/7223/477/3954/801/775/5025/1134/845/6261/596/84502/10939/4638/3708/857/5334/162514/817/6717/57158/64072/6262/2902/89832/783/65267/489/2641/6387/1139/23228/815/140738/816/8787/782/5144/6546/1261/5023/9455/2247/773/79085/51196/2852/5350/140803/6263/117/287/4842/1756,0.674962860011025
GO:0050907,detection of chemical stimulus involved in sensory perception,33,0.660996467255169,1.79327419570422,0.0036885792208177,0.0307538562552716,0.0186014226325583,2267,"tags=45%, list=13%, signal=40%",1469/1470/563/259292/402317/259289/50832/259295/54429/259290/346528/127623/259296/259293/2780,0.431707695803346
GO:0006278,RNA-templated DNA biosynthetic process,61,0.600749357799912,1.79316697220378,0.0013672551896819,0.0151350772221285,0.00915442816823857,3585,"tags=43%, list=21%, signal=34%",7012/10721/1736/10576/908/10575/545/80119/4361/25913/7203/55651/3326/55226/22948/10694/65057/54552/3320/7520/10111/1499/10574/7015/3183/54433,0.45505986738723
GO:0019532,oxalate transport,7,-0.93467381806648,-1.79291551998503,0.000221661595353467,0.00380972765347274,0.00230430790886732,72,"tags=29%, list=0%, signal=28%",1811/1836,0.518848077743792
GO:0050433,regulation of catecholamine secretion,24,-0.761322852158403,-1.792504757719,0.000539430355219859,0.007585578057374,0.004588125215461,1267,"tags=38%, list=7%, signal=35%",6622/5071/3737/2865/5028/6387/9607/1113/3745,0.477270815362862
GO:0098901,regulation of cardiac muscle cell action potential,27,-0.714559619664179,-1.79202387526787,0.00241041791483762,0.0228523169409928,0.0138221887370536,1929,"tags=37%, list=11%, signal=33%",1824/54795/2258/2702/801/775/857/817/6262/287,0.431707695803346
GO:0070192,chromosome organization involved in meiotic cell cycle,24,0.715565926829258,1.79164330483459,0.00251840617619995,0.0233679502792305,0.01413406876824,1326,"tags=33%, list=8%, signal=31%",9319/84057/10388/9918/2177/57820/4439/23310,0.431707695803346
GO:0040020,regulation of meiotic nuclear division,9,0.901471181707185,1.79144678563736,0.000607222522699987,0.00824308080468942,0.00498581474042215,548,"tags=56%, list=3%, signal=54%",9319/10635/57082/26271/11130,0.477270815362862
GO:0030834,regulation of actin filament depolymerization,49,-0.646953190082454,-1.79111386128503,0.000881317635109367,0.0108376256468051,0.00655512119574012,2019,"tags=43%, list=12%, signal=38%",88/1073/832/29767/11078/2150/118/25802/2314/57026/57731/130271/50853/6840/51474/6710/57482/85477/2934/51676/7111,0.477270815362862
GO:0015837,amine transport,61,-0.635732549525409,-1.79064336194856,0.000482682762884478,0.00698820019762306,0.00422680213622421,1267,"tags=23%, list=7%, signal=21%",6622/477/5071/3737/2865/5028/6387/55640/9607/6584/1113/6865/3745/343,0.49849310876659
GO:0010569,regulation of double-strand break repair via homologous recombination,77,0.580444936562081,1.78958807248864,0.000231305406785329,0.0039295178644051,0.00237676283361889,2575,"tags=30%, list=15%, signal=26%",5347/10635/10721/55010/2187/1111/55257/8914/8089/149840/86/63979/6502/51750/10856/10459/3276/23028/8607/112441434/115004/55183/116028,0.518848077743792
GO:0014003,oligodendrocyte development,29,-0.724207481758509,-1.78951694869935,0.000525227333501841,0.00742136121712457,0.00448879891232985,948,"tags=21%, list=5%, signal=20%",11076/1902/1191/1272/6663/5354,0.477270815362862
GO:0009755,hormone-mediated signaling pathway,165,-0.542612402933159,-1.78886869288144,1.32919035651484e-05,0.000386781233445258,0.000233944033877839,2241,"tags=28%, list=13%, signal=25%",2033/2099/55625/8013/29966/9611/1393/55809/7376/8031/6899/51341/167465/26524/23558/27086/5467/114131/1408/55885/6934/5139/133522/57178/85315/6256/8648/2494/4306/25959/10365/367/7068/5241/6752/2776/55198/5187/81285/6943/2908/6422/56603/8611/2852/11240/6750,0.593325476396405
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,22,0.750241224364973,1.78847404132487,0.00271833462604062,0.0246960910848018,0.0149373926907723,2212,"tags=64%, list=13%, signal=56%",983/891/994/51514/26271/1019/8317/993/55920/995/219736/6240/80174/595,0.431707695803346
GO:1901976,regulation of cell cycle checkpoint,54,0.609718688440587,1.78835258925175,0.00188500697749207,0.019070690212906,0.0115348776296648,1617,"tags=30%, list=9%, signal=27%",675/4085/891/332/221150/57082/9212/55143/220134/11130/9675/55159/10403/348654/3619/672,0.45505986738723
GO:1902514,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,13,-0.845627609055172,-1.78820504772807,0.00111742375056161,0.0131364336116023,0.00794555165588621,642,"tags=38%, list=4%, signal=37%",817/783/782/5144/4842,0.45505986738723
GO:2001014,regulation of skeletal muscle cell differentiation,18,-0.776221703332871,-1.78815573502023,0.00268813588868755,0.0245269844234677,0.0148351087868824,336,"tags=22%, list=2%, signal=22%",4208/56603/221662/93649,0.431707695803346
GO:0007004,telomere maintenance via telomerase,59,0.604768296913995,1.78774268503703,0.00152879274160149,0.016368385674196,0.00990039288768027,3784,"tags=44%, list=22%, signal=35%",7012/1736/10576/908/10575/545/80119/4361/25913/7203/55651/3326/55226/22948/10694/65057/54552/3320/7520/10111/1499/10574/7015/3183/54433/26272,0.45505986738723
GO:0019722,calcium-mediated signaling,175,-0.542677282980485,-1.78709232237087,9.68833565347458e-06,0.000295067549073179,0.000178471153012641,2064,"tags=26%, list=12%, signal=23%",219931/5121/1193/5156/9495/54795/51554/1827/5532/493/1910/64805/2946/3632/5566/477/2494/801/775/5025/120892/845/6261/84502/3708/817/57158/6262/2902/4137/11261/1238/6546/6548/5023/9455/1760/11251/63928/51196/2899/6263/287/4842/1756,0.593325476396405
GO:0051590,positive regulation of neurotransmitter transport,22,-0.744467567895145,-1.78645565413837,0.00243573672170114,0.0230181036176194,0.0139224645533018,1035,"tags=23%, list=6%, signal=21%",5071/5865/2852/6865/22871,0.431707695803346
GO:0009812,flavonoid metabolic process,13,-0.844623765015432,-1.7860822705626,0.00117782344234747,0.0136667141083423,0.00826629099835394,1327,"tags=69%, list=8%, signal=64%",54577/54600/54579/54657/54659/27284/54575/54658/54576,0.45505986738723
GO:0042552,myelination,100,-0.579374499483841,-1.78548179290793,0.000228379306140002,0.00389105380142299,0.00235349790431192,2204,"tags=31%, list=13%, signal=27%",6326/388585/9514/57463/5376/3075/64398/6285/23114/23205/58494/225/27242/5595/7122/8537/11076/163175/57716/7851/1902/4118/5764/4359/5803/1191/23136/1272/6663/287/5354,0.518848077743792
GO:0051924,regulation of calcium ion transport,158,-0.550632897076982,-1.78491920645796,1.57858684472342e-05,0.000450433663751664,0.000272444108401533,1319,"tags=26%, list=8%, signal=24%",3690/2946/6622/490/5566/818/6786/477/801/775/5025/845/596/84502/10939/4638/857/162514/817/6717/57158/6262/2902/783/65267/2641/6387/815/816/8787/782/5144/6546/5023/9455/2852/5350/117/287/4842/1756,0.575610261071129
GO:0015803,branched-chain amino acid transport,12,0.819268982068219,1.78426197349742,0.00354330386928296,0.0298816931759616,0.0180738961361055,2022,"tags=58%, list=12%, signal=52%",54716/11254/8140/6520/23428/9057/9056,0.431707695803346
GO:0009994,oocyte differentiation,28,0.680737805809003,1.78387702187162,0.00328509761276237,0.0283550716120664,0.0171505214323193,579,"tags=25%, list=3%, signal=24%",891/2069/25879/163589/80336/7784/1909,0.431707695803346
GO:0048599,oocyte development,28,0.680737805809003,1.78387702187162,0.00328509761276237,0.0283550716120664,0.0171505214323193,579,"tags=25%, list=3%, signal=24%",891/2069/25879/163589/80336/7784/1909,0.431707695803346
GO:0007143,female meiotic nuclear division,19,0.761330303671762,1.78352972746077,0.00664004810730441,0.047194924757842,0.0285457776171379,1161,"tags=37%, list=7%, signal=34%",7153/2069/221150/23397/25879/220134/10403,0.407017918923954
GO:0032958,inositol phosphate biosynthetic process,18,-0.774161093223434,-1.78340877707122,0.00296690067761424,0.0263307678299947,0.015926124404693,1267,"tags=33%, list=7%, signal=31%",6622/3707/3706/5028/2852/117,0.431707695803346
GO:0141156,cAMP/PKA signal transduction,52,-0.649043673377989,-1.7831314285769,0.00030319847088932,0.00484293644534626,0.0029292426567502,2006,"tags=40%, list=12%, signal=36%",5158/5137/5140/5143/8622/5139/5566/5577/5151/7432/120892/8654/8736/5145/9867/27115/1902/5144/5152/5138/9378,0.49849310876659
GO:0008217,regulation of blood pressure,123,-0.567749181602983,-1.7826020798656,3.49736983814702e-05,0.000867406747199501,0.000524649636294793,1926,"tags=30%, list=11%, signal=27%",4881/5137/2150/28514/3777/1910/554/490/9283/7168/2702/6869/153/1816/10672/1889/94/6338/5025/6340/2865/170690/3043/3291/81285/6446/9607/1511/1215/5742/5023/1908/2767/1113/290/4842/5125,0.557332238758646
GO:0000723,telomere maintenance,159,0.514843991018635,1.78233032685756,2.33321784490335e-05,0.00063493770797879,0.000384041095641034,4029,"tags=43%, list=23%, signal=33%",4751/675/7012/1736/225689/641/9156/9401/9212/4609/3978/5111/10576/26354/149840/86/5591/908/10575/1017/545/51750/80119/4361/25913/7203/55651/10856/10459/3326/55226/2237/22948/10694/79035/8607/65057/112441434/54552/64421/3320/7520/197370/55183/5588/493861/1763/64858/5888/10111/1499/10574/7015/7517/286053/7874/3183/54433/1832/84464/23049/55869/26272/79677/50485/167227/7515/8550,0.575610261071129
GO:0002377,immunoglobulin production,78,0.581275425169727,1.78103289163058,0.000194158238227035,0.00343753651897141,0.00207918867388476,2939,"tags=29%, list=17%, signal=25%",10721/3329/7518/23397/2048/7293/149840/10051/5591/10592/4436/10538/10459/56259/112441434/6929/7037/51237/55183/2956/51010/22976/9025,0.518848077743792
GO:0031123,RNA 3'-end processing,89,0.563478492200185,1.78089818388508,0.00031347255722582,0.00495320347143379,0.00299593749780246,3638,"tags=38%, list=21%, signal=30%",891/1736/56915/6227/25888/1477/87178/11340/26024/25896/2091/11052/51692/23404/6741/7884/55656/54931/58490/54512/23016/51095/1478/51010/11051/26512/1479/29894/6832/3028/4686/81691/22916/11044,0.49849310876659
GO:0051054,positive regulation of DNA metabolic process,256,0.489887949155046,1.78045089381494,6.9595425834972e-07,2.84084661845809e-05,1.71828170573422e-05,2646,"tags=29%, list=15%, signal=25%",4751/983/144455/2305/10635/2069/10926/1736/225689/890/79915/81620/2187/63922/79075/9212/5984/5983/55257/4609/57332/8914/8317/5111/8089/10576/26354/149840/86/5591/7422/908/6502/10575/1017/545/3014/51750/4361/993/6742/25913/4436/7203/2264/2138/672/10856/3146/10459/11232/79733/3276/22948/27101/6188/80174/7398/10694/79035/8607/5582/65057/112441434/5982/3320/54929/7037/10155/1663/55183/5588/5985,0.659444398037935
GO:0010447,response to acidic pH,23,-0.760620190862058,-1.77969615874222,0.000765983928236794,0.00974557041163609,0.00589459326718172,1447,"tags=30%, list=8%, signal=28%",3777/6338/6340/2776/11261/6548/6750,0.477270815362862
GO:0002026,regulation of the force of heart contraction,14,-0.831623155057692,-1.77960773687413,0.00113314553415768,0.013268186154938,0.00802524197898448,1548,"tags=71%, list=9%, signal=65%",493/4625/477/817/6262/6546/6548/1113/5350/4842,0.45505986738723
GO:0043043,peptide biosynthetic process,19,-0.775242995712486,-1.7782904694428,0.00206822304043572,0.0204663552721906,0.0123790434931505,966,"tags=21%, list=6%, signal=20%",6505/124975/1756/5125,0.431707695803346
GO:0007612,learning,75,-0.608729971635696,-1.77804175137027,0.00031286981675147,0.00495320347143379,0.00299593749780246,2753,"tags=44%, list=16%, signal=37%",65009/85358/4130/8554/23208/9379/10396/1742/84446/5641/26047/5532/2258/54413/3643/9369/6869/7122/25/5649/6505/3815/57502/4915/2902/6833/2353/9607/5764/9378/5350/6865/590,0.49849310876659
GO:1903169,regulation of calcium ion transmembrane transport,100,-0.576780349508694,-1.77748729616563,0.000264028659329053,0.00433508508250328,0.00262206954140653,1319,"tags=29%, list=8%, signal=27%",3690/2946/6622/5566/477/801/775/5025/845/84502/10939/857/817/6717/57158/6262/2902/783/8787/782/5144/6546/5023/2852/5350/117/287/4842/1756,0.49849310876659
GO:0090592,DNA synthesis involved in DNA replication,27,0.697009465057212,1.77727561363559,0.00277332904422782,0.0250794278799556,0.0151692533614497,2521,"tags=37%, list=15%, signal=32%",10721/51514/5111/9768/5424/7083/5425/10459/7398/5427,0.431707695803346
GO:0030239,myofibril assembly,48,-0.648047433695416,-1.77582641891368,0.000791570858659954,0.00998466417854766,0.00603920876418529,2598,"tags=52%, list=15%, signal=44%",9948/4633/7273/10398/5156/88/29767/4089/4604/84665/25802/2314/7168/1465/58/84033/4629/9172/8736/4892/7140/4621/2318/5239/7111,0.477270815362862
GO:1990874,vascular associated smooth muscle cell proliferation,55,-0.6315143130752,-1.77521812560877,0.000557079633902851,0.00777794320209253,0.00470447697723622,1189,"tags=29%, list=7%, signal=27%",4209/7168/30008/2254/5592/1264/1026/9927/27250/9510/4208/2263/3248/2247/2852/93649,0.477270815362862
GO:0097479,synaptic vesicle localization,61,-0.629881958925096,-1.77416422897078,0.00058430252088818,0.00798727957623424,0.00483109376101304,1267,"tags=21%, list=7%, signal=20%",6622/6853/5071/5873/5864/120892/8120/4133/65018/3800/9378/6517/22871,0.477270815362862
GO:0050806,positive regulation of synaptic transmission,105,-0.576058897805964,-1.77389475900843,0.000112763103962255,0.00219477326188786,0.00132750523017797,2831,"tags=36%, list=16%, signal=30%",4776/286097/25769/85358/57616/22883/1742/5621/107/5641/2043/9495/6285/27065/54413/259232/27020/818/6869/25/5649/801/817/4915/2902/6844/1139/815/816/5152/4355/5764/9211/9378/2852/6865/22871/11170,0.538434096309916
GO:0033605,positive regulation of catecholamine secretion,7,-0.924462737962297,-1.77332836172647,0.000442426977283228,0.00650146443117703,0.00393240075686896,479,"tags=43%, list=3%, signal=42%",6387/9607/3745,0.49849310876659
GO:0071415,cellular response to purine-containing compound,9,-0.905378335468398,-1.77234321143466,0.000382330863959628,0.00582369850167514,0.00352245507734293,1296,"tags=78%, list=7%, signal=72%",2946/845/6261/5028/6262/6546/6263,0.49849310876659
GO:0007095,mitotic G2 DNA damage checkpoint signaling,33,0.65305062008582,1.77171722316702,0.0049263412339677,0.0387126119963398,0.0234152637957631,1823,"tags=30%, list=11%, signal=27%",5347/983/51514/641/90381/1111/63967/4361/672/11073,0.407017918923954
GO:0042255,ribosome assembly,65,0.589422804394406,1.77169356975735,0.00092767905649104,0.0113130653403617,0.00684269016279034,3065,"tags=37%, list=18%, signal=31%",55299/6223/51001/4869/84154/5591/23246/51154/57647/4839/85865/3692/26164/23212/6208/22868/1964/6209/7520/51388/55794/3921/83939/23195,0.477270815362862
GO:0008154,actin polymerization or depolymerization,161,-0.545776574849347,-1.76978309881815,1.49719103214441e-05,0.000429529171762952,0.000259800058589591,2471,"tags=29%, list=14%, signal=25%",382/64423/57553/5216/148170/88/51466/1073/832/3071/29767/11078/2150/5581/81553/23580/9645/2909/91663/10602/8976/118/25802/2314/25/57704/395/57026/57731/6356/25959/256949/130271/50853/6840/51474/10178/5063/6387/6710/57482/85477/23500/2934/51676/7111/11170,0.593325476396405
GO:0032633,interleukin-4 production,27,0.693908986969764,1.76936983276505,0.00302775606378128,0.0267224476620215,0.0161630313483851,3611,"tags=56%, list=21%, signal=44%",51176/50943/53832/7784/8140/3556/53833/6850/161882/5588/940/1649/84868/90865/1051,0.431707695803346
GO:0032673,regulation of interleukin-4 production,27,0.693908986969764,1.76936983276505,0.00302775606378128,0.0267224476620215,0.0161630313483851,3611,"tags=56%, list=21%, signal=44%",51176/50943/53832/7784/8140/3556/53833/6850/161882/5588/940/1649/84868/90865/1051,0.431707695803346
GO:0030833,regulation of actin filament polymerization,108,-0.566559272109958,-1.76929950842138,0.000128347428446294,0.00244943566366012,0.00148153739202032,2235,"tags=29%, list=13%, signal=25%",5216/148170/51466/832/3071/29767/11078/5581/81553/23580/91663/10602/118/25802/2314/57704/57731/6356/25959/256949/50853/6840/10178/5063/6710/57482/85477/23500/2934/51676/7111,0.518848077743792
GO:0007409,axonogenesis,309,-0.505400243255207,-1.76924728248828,4.64330400108177e-07,1.99221466557363e-05,1.20498797489058e-05,2239,"tags=30%, list=13%, signal=26%",91653/219699/575/23499/7431/8543/57463/6586/51466/59277/2043/5578/4853/5048/4135/10439/1954/7074/4131/6285/56963/334/23114/9723/91624/5802/4756/5532/57715/3897/144165/2258/2909/9252/54413/9637/84665/284656/8399/80031/1630/27020/9369/57451/64221/26050/57453/7869/4781/115557/25/5649/682/5592/1889/5979/57731/66008/5864/5797/10939/5794/79633/4915/8633/57549/10178/5063/5365/6387/54798/4133/4137/57556/54825/2045/1946/2263/9201/1908/9499/256158/6900/2596/23022/9211/3800/9378/1272/9423/2676/4684,0.674962860011025
GO:0055001,muscle cell development,110,-0.564498071608821,-1.76888051303131,9.30117506713979e-05,0.00186594904589241,0.00112861640912151,2271,"tags=36%, list=13%, signal=32%",7273/10398/858/5156/88/10611/29767/4211/4089/4205/27086/5532/4604/144165/84665/25802/2314/7168/1465/30008/58/84033/9734/4629/6261/9172/8736/84466/4892/57462/7140/4621/8470/6546/51676/287/2318/5239/1756/7111,0.538434096309916
GO:0033313,meiotic cell cycle checkpoint signaling,8,0.904818256843753,1.76887247145254,0.00117316400347229,0.0136598785860127,0.00826215654319124,548,"tags=50%, list=3%, signal=48%",7272/9319/57082/11130,0.45505986738723
GO:0003009,skeletal muscle contraction,39,-0.671265676695304,-1.76882338556044,0.000741007023488203,0.00946878105231229,0.00572717764911286,1366,"tags=33%, list=8%, signal=31%",342667/2946/4625/92241/23336/6769/1134/7140/4621/1760/4151/6329/1756,0.477270815362862
GO:0032212,positive regulation of telomere maintenance via telomerase,23,0.722537401491625,1.76820281559663,0.00590333143041091,0.0437024964080042,0.0264333877038201,3143,"tags=52%, list=18%, signal=43%",1736/10576/908/10575/545/25913/7203/22948/10694/3320/1499/10574,0.407017918923954
GO:0014897,striated muscle hypertrophy,61,-0.627563762275605,-1.76763465384489,0.000680879407254574,0.00889379812409419,0.00537940010975282,2984,"tags=48%, list=17%, signal=40%",4088/9472/5997/5999/6093/7273/8013/7132/10611/5578/9464/4211/4089/4205/27086/2308/493/9759/28999/5025/3727/3572/817/408/6262/23125/8470/5152/6548,0.477270815362862
GO:0007129,homologous chromosome pairing at meiosis,17,0.753781067829701,1.76760515143552,0.00648901931488619,0.0462893877826469,0.027998064971114,1137,"tags=35%, list=7%, signal=33%",9319/84057/10388/2177/57820/4439,0.407017918923954
GO:0150116,regulation of cell-substrate junction organization,71,-0.607078149066908,-1.76702850515353,0.000258125474325323,0.00425041592433507,0.00257085753137576,2984,"tags=35%, list=17%, signal=29%",4088/10979/5728/23603/382/10982/6093/90102/23499/5295/10395/22998/79834/25/7010/7414/94/395/1845/7094/58480/6422/1946/6548/11170,0.49849310876659
GO:0106300,protein-DNA covalent cross-linking repair,10,0.854490545535387,1.76599225900761,0.00192595945203221,0.0192530436378322,0.0116451738181294,1866,"tags=50%, list=11%, signal=45%",10293/93953/374393/83990/63901,0.45505986738723
GO:0071379,cellular response to prostaglandin stimulus,19,-0.76952330724011,-1.76517036702993,0.00249438316017499,0.0233616035488775,0.0141302299581522,964,"tags=32%, list=6%, signal=30%",112/5734/54331/6422/5729/11251,0.431707695803346
GO:0033688,regulation of osteoblast proliferation,20,-0.758927524810152,-1.7634709503023,0.00250851197043962,0.0233616035488775,0.0141302299581522,2995,"tags=50%, list=17%, signal=41%",10855/4088/4330/3491/10516/3690/30812/650/6422/2263,0.431707695803346
GO:0040001,establishment of mitotic spindle localization,34,0.647860650159795,1.76319359236692,0.0068857849886419,0.0482990980468223,0.0292136351318971,1433,"tags=24%, list=8%, signal=22%",89958/51203/1058/9700/54908/29899/10403/5314,0.407017918923954
GO:0099518,vesicle cytoskeletal trafficking,54,-0.616375391173256,-1.76105077545734,0.00172274010550085,0.017827933697419,0.0107831982636023,2903,"tags=30%, list=17%, signal=25%",80128/26115/8499/2647/5048/23095/4644/8976/22906/66008/8120/10749/4133/1780/79443/547,0.45505986738723
GO:0031573,mitotic intra-S DNA damage checkpoint signaling,17,0.750833069980462,1.76069214126966,0.00746479450817196,0.0511075799875519,0.0309123411121093,3308,"tags=59%, list=19%, signal=48%",10926/8914/2177/8317/4361/11200/144715/146956/9656/54962,0.407017918923954
GO:0021762,substantia nigra development,40,-0.658165514666549,-1.76040927220149,0.00165282338428946,0.0174109244674793,0.010530970872559,1091,"tags=18%, list=6%, signal=16%",2254/4129/801/57447/1152/11240/5354,0.45505986738723
GO:0042745,circadian sleep/wake cycle,17,-0.771525023501424,-1.75886464078571,0.00301378925888972,0.0266792970839665,0.0161369317876478,1110,"tags=35%, list=6%, signal=33%",153/3737/8863/9607/5350/22871,0.431707695803346
GO:0006470,protein dephosphorylation,78,-0.602491793831459,-1.75873508431366,0.000399937515857895,0.00599702224033854,0.00362728967396625,1769,"tags=27%, list=10%, signal=24%",5784/5792/5802/5532/5500/8897/4659/4534/5801/5494/57026/1845/5794/7957/23371/5516/78986/1843/11099/5523/5803,0.49849310876659
GO:0006066,alcohol metabolic process,281,-0.51026625953286,-1.75826811851591,8.00111538793526e-07,3.22127097604681e-05,1.94838079303207e-05,1712,"tags=21%, list=10%, signal=20%",6770/338/2805/5467/3419/3705/57104/654/84869/1910/130/8912/1576/5563/8630/6622/79947/3158/3632/5566/5105/441282/57704/2770/37/8824/3707/3706/114876/8613/1727/1181/4779/51474/125/5028/80168/79153/27163/9971/54657/54659/3291/653/27284/650/10449/126/1589/5593/8611/57016/54884/5959/2852/124/117/10170/6799/343,0.659444398037935
GO:0031579,membrane raft organization,24,-0.74640582309373,-1.75738319858853,0.00103140158623513,0.0122973195210752,0.00743801478944351,2161,"tags=33%, list=12%, signal=29%",858/3611/81035/91663/857/11252/4118/2934,0.45505986738723
GO:0010649,regulation of cell communication by electrical coupling,13,-0.830257470930497,-1.75570261014857,0.00224195506515894,0.0216036260213184,0.0130669199557501,1169,"tags=62%, list=7%, signal=57%",2702/801/845/857/817/6717/5144/6546,0.431707695803346
GO:0007098,centrosome cycle,137,0.521195584156937,1.75501282877345,8.36270676398027e-05,0.00172545345484486,0.00104363786706831,2503,"tags=30%, list=14%, signal=26%",4751/5347/675/983/7516/6790/56992/1111/6491/151648/899/10733/284403/92421/4869/9768/1017/2648/3832/10403/91147/163786/348654/80071/11190/23354/282809/5314/55835/672/4957/55722/55226/84612/221908/22995/9793/55559/85459/134359/51175,0.538434096309916
GO:0045911,positive regulation of DNA recombination,61,0.587598953218021,1.75391454378052,0.00266784370557225,0.024399317887871,0.0147578898792775,4282,"tags=41%, list=25%, signal=31%",10635/2187/55257/8914/8089/149840/86/6502/4436/10856/10459/3276/8607/112441434/7037/55183/22976/9025/9643/5395/64769/4683/54799/84787/2068,0.431707695803346
GO:0009214,cyclic nucleotide catabolic process,14,-0.819471819618118,-1.75360484069441,0.00166521999564565,0.0174716745124882,0.0105677154438017,1276,"tags=57%, list=7%, signal=53%",5143/8622/5151/8654/27115/5144/5152/5138,0.45505986738723
