ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0015020,glucuronosyltransferase activity,9/1057,25/14503,0.36,4.93952696310312,5.52732098718572,3.93501020612599e-05,0.000984252742487243,0.000984252742487243,UGT1A10/UGT1A5/UGT1A1/UGT1A8/UGT1A3/LARGE1/UGT2B15/UGT2B17/UGT1A4,9
GO:0005262,calcium channel activity,19/1057,94/14503,0.202127659574468,2.77337506793615,4.83618042756844,3.95900544464142e-05,0.000984252742487243,0.000984252742487243,RYR1/TRPC4/ITPR1/TRPV3/RYR3/PKD1/CHRNA7/GRIK3/TRPM6/CNGA3/CACNA1C/CACNB1/CACNB2/RYR2/P2RX1/P2RX4/GRIN1/CACNA1A/TMEM37,19
GO:0004089,carbonate dehydratase activity,6/1057,11/14503,0.545454545454545,7.48413176227746,6.03168846055529,4.96241476469248e-05,0.00120036789578372,0.00120036789578372,CA7/CA4/CA10/CA12/CA2/CA1,6
GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",8/1057,21/14503,0.380952380952381,5.22701265936838,5.43480310527373,6.68855251835271e-05,0.00153493705228863,0.00153493705228863,PDE8A/PDE3A/PDE2A/PDE7B/PDE4D/PDE5A/PDE6A/PDE9A,8
GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity",8/1057,21/14503,0.380952380952381,5.22701265936838,5.43480310527373,6.68855251835271e-05,0.00153493705228863,0.00153493705228863,PDE8A/PDE3A/PDE2A/PDE7B/PDE4D/PDE5A/PDE6A/PDE9A,8
GO:0004629,C-type glycerophospholipase activity,9/1057,27/14503,0.333333333333333,4.57363607694734,5.21102083117947,7.90341561059317e-05,0.00176838924287022,0.00176838924287022,GDPD2/PLCL2/PLCD3/PLCD4/PLCL1/SMPD1/PLCE1/PLCD1/BDKRB2,9
GO:0005200,structural constituent of cytoskeleton,19/1057,99/14503,0.191919191919192,2.63330562006059,4.57191753160865,8.32018036248057e-05,0.00179308731197571,0.00179308731197571,NEFL/TUBAL3/DES/TLN1/SYNM/TLN2/VILL/DMD/SPTB/TPM1/NEFM/SORBS2/SPTBN4/KRT20/PRPH/ACTG2/EPB41L3/ANK2/ACTA1,19
GO:0048018,receptor ligand activity,46/1057,353/14503,0.130311614730878,1.78799370713522,4.20229728465888,8.41448794446701e-05,0.00179308731197571,0.00179308731197571,RELN/PTN/VEGFD/SCG2/PDGFA/CCL13/SEMA3B/SECTM1/EFNA5/IL6ST/CCL23/CHGB/CLU/SST/EDN3/CARTPT/GREM2/CCL14/GUCA2A/LIFR/CSF1/FGF9/TTR/OGN/BMP3/ECRG4/VIP/FGF2/PYY/CCL11/BMP2/CNTFR/WNT9A/CXCL12/BTC/KITLG/CTSG/BMP5/GCG/OSGIN1/EPHA7/LGI1/C1QTNF12/WNT5B/SEMA6A/NRG2,46
GO:0016298,lipase activity,20/1057,108/14503,0.185185185185185,2.54090893163741,4.50648475488316,9.21757350069508e-05,0.00191854146119118,0.00191854146119118,GDPD2/PRDX6/GPLD1/PLCL2/PLCD3/GDPD3/PLCD4/PLAAT2/LIPH/PLCL1/ABHD3/SMPD1/PLCE1/PLAAT4/PLCD1/BDKRB2/LIPC/PNPLA7/MGLL/ABHD5,20
GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",8/1057,22/14503,0.363636363636364,4.98942117485164,5.25021202929299,9.84199221995525e-05,0.00200195069019544,0.00200195069019544,PDE8A/PDE3A/PDE2A/PDE7B/PDE4D/PDE5A/PDE6A/PDE9A,8
