ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-3214847,HATs acetylate histones,37/604,139/9301,0.266187050359712,4.09901615131736,9.70088384753432,5.45359017794904e-14,1.58699474178317e-12,1.58699474178317e-12,H2AC19/H2AC16/H2BC14/KAT2A/H2AC14/H2BC10/ACTL6A/H2AC8/H4C12/H4C9/H4C11/H2BC26/H3C8/H2BC13/H2AC25/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/H3C7/H2AC13/H4C15/H4C14/JADE3/H2AC12/H2BC8/H2AC15/MRGBP/H2AC18/H2BC9/H2AC17/YEATS4/H2BC17/H2AC11,37
R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,27/604,76/9301,0.355263157894737,5.4706997211572,10.3127459283956,6.84126667502903e-14,1.91130962219376e-12,1.91130962219376e-12,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/HMGA1/H4C12/H4C9/H4C11/H1-5/CCNA2/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/H2BC11/H4C15/H4C14/RB1/LMNB1/H2BC8/H2AC18/H2BC9/CDK2/H2BC17,27
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),36/604,133/9301,0.270676691729323,4.16815216850072,9.69772265550555,6.8964780182249e-14,1.91130962219376e-12,1.91130962219376e-12,H2BC14/BLM/H2BC10/H2AX/H4C12/H4C9/H4C11/CLSPN/CCNA2/TIMELESS/H2BC26/H2BC13/H2BC6/H2BC7/H2BC15/FIGNL1/XRCC2/H2BC11/RFC4/H4C15/EXO1/H4C14/BRCA2/FIRRM/RFC3/LIG1/PCNA/H2BC8/H2BC9/RAD51AP1/CHEK1/RTEL1/ATR/CDK2/H2BC17/BRIP1,36
R-HSA-2559583,Cellular Senescence,44/604,192/9301,0.229166666666667,3.52893901766004,9.33101373810952,7.51073388761196e-14,2.03313819655356e-12,2.03313819655356e-12,H2AC19/H2BC14/H2AC14/VENTX/H2BC10/H2AX/H2AC8/HMGA1/H4C12/H4C9/H4C11/H1-5/IL1A/EZH2/CCNA2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/H3C2/CBX8/CDK4/H3C7/E2F1/H4C15/H4C14/RB1/LMNB1/UBE2S/CBX2/UBE2C/CBX4/H2BC8/H2AC18/H2BC9/E2F3/CXCL8/CDK2/H2BC17,44
R-HSA-73854,RNA Polymerase I Promoter Clearance,32/604,107/9301,0.299065420560748,4.60531039178065,9.8845637801688,8.34318267922697e-14,2.20715105423186e-12,2.20715105423186e-12,H2AC19/H2BC14/KAT2A/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/TAF1D/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/POLR1C/H3C2/POLR1B/H3C7/POLR1D/H4C15/H4C14/H2BC8/H2AC18/CBX3/H2BC9/H2BC17,32
R-HSA-9764560,Regulation of CDH1 Gene Transcription,31/604,101/9301,0.306930693069307,4.72642777522785,9.92281032832124,9.3462783171853e-14,2.41757065804526e-12,2.41757065804526e-12,H2AC19/H2BC14/H2AC14/TGIF2/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/FOXQ1/H3C11/H2BC11/H3C12/H3C2/H3C7/FOXA2/H4C15/H4C14/RB1/H2BC8/H2AC18/H2BC9/H2BC17,31
R-HSA-73864,RNA Polymerase I Transcription,32/604,109/9301,0.293577981651376,4.52080928367459,9.74374591336562,1.48295551005233e-13,3.75252220369763e-12,3.75252220369763e-12,H2AC19/H2BC14/KAT2A/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/TAF1D/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/H2BC11/H3C12/POLR1C/H3C2/POLR1B/H3C7/POLR1D/H4C15/H4C14/H2BC8/H2AC18/CBX3/H2BC9/H2BC17,32
R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,29/604,91/9301,0.318681318681319,4.90737573684594,9.87077528487953,2.02130379490948e-13,5.00595237718008e-12,5.00595237718008e-12,H2AC19/H2BC14/H2AC14/TGIF2/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/FOXQ1/H3C11/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/H2BC8/H2AC18/H2BC9/H2BC17,29
R-HSA-9909649,Regulation of PD-L1(CD274) transcription,30/604,98/9301,0.306122448979592,4.71398161913772,9.74009707758808,2.55358197672038e-13,6.19243629354691e-12,6.19243629354691e-12,H2AC19/H2BC14/H2AC14/H2BC10/H2AX/H2AC8/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2BC6/H2BC7/H2BC15/H3C11/TCF7/H2BC11/H3C12/H3C2/H3C7/H4C15/H4C14/LEF1/H2BC8/H2AC18/H2BC9/MYC/H2BC17,30
R-HSA-9609690,HCMV Early Events,35/604,132/9301,0.265151515151515,4.08306993778848,9.40122754493525,3.02637321620032e-13,7.18918045644321e-12,7.18918045644321e-12,H2AC19/H2AC16/H2BC14/H2AC14/H2BC10/H2AC8/H4C12/H4C9/H4C11/EZH2/H2BC26/H3C8/H2BC13/H2AC25/H2BC6/H2BC7/H2BC15/H3C11/NUP58/RAE1/H2BC11/H3C12/H3C2/H3C7/H2AC13/H4C15/H4C14/H2AC12/H2BC8/H2AC15/H2AC18/H2BC9/H2AC17/H2BC17/H2AC11,35
