Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7184,HSP90B1,heat shock protein 90 beta family member 1,protein_coding,15136.1535048956,0.977791707675764,0.334647649782687,2.92185439912911,0.00347954160910599,0.0133769222535166
728568,UQCC6,ubiquinol-cytochrome c reductase complex assembly factor 6,protein_coding,59.3306159964084,0.594899494281685,0.330428046592901,1.80039043421342,0.0717990101995637,0.153268125763025
6996,TDG,thymine DNA glycosylase,protein_coding,245.091346473833,0.454806768019204,0.248556144427023,1.82979491039191,0.0672806121616519,0.145761534320301
83468,GLT8D2,glycosyltransferase 8 domain containing 2,protein_coding,71.7352658160329,-1.32337962020141,0.536808106846277,-2.46527502719027,0.0136908120012418,0.0409648550662097
29915,HCFC2,host cell factor C2,protein_coding,351.296346515175,-1.17463059664124,0.313319952617541,-3.74898115114637,0.000177554427988943,0.00109180570743441
4801,NFYB,nuclear transcription factor Y subunit beta,protein_coding,441.1434597231,0.0465207285042188,0.255722301558979,0.181918934017921,0.855646345236344,0.909126977930118
7296,TXNRD1,thioredoxin reductase 1,protein_coding,2195.54081493457,0.103641702325873,0.327811576468454,0.31616242306759,0.751879227979479,0.838479740172135
493861,EID3,EP300 interacting inhibitor of differentiation 3,protein_coding,29.8927194172748,0.505791298897196,0.767550249389812,0.658968320705114,0.509916111762087,0.648163494065841
50515,CHST11,carbohydrate sulfotransferase 11,protein_coding,234.980279283427,0.0452017374406291,0.437916253106001,0.103220049769853,0.917788327489195,0.949053117334693
84102,SLC41A2,solute carrier family 41 member 2,protein_coding,262.883088754406,-1.06867884084514,0.329364034429713,-3.24467376256045,0.00117585252426379,0.005403407268741
121053,NOPCHAP1,NOP protein chaperone 1,protein_coding,86.6877142550014,1.30652442699676,0.298070654552897,4.38327090251986,1.16910584766983e-05,0.000104088536667472
160428,ALDH1L2,aldehyde dehydrogenase 1 family member L2,protein_coding,200.235868939894,-0.95478280885609,0.45996891361877,-2.07575507949963,0.0379166088930864,0.092530745816149
23325,WASHC4,WASH complex subunit 4,protein_coding,2301.68631360553,0.767609608341181,0.175389193859147,4.37660719826125,1.20540920546656e-05,0.000107091768238197
55198,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",protein_coding,2054.25094788449,-1.30694421005588,0.259199083314437,-5.04224086498952,4.60111613912267e-07,6.06371777258746e-06
387882,C12orf75,chromosome 12 open reading frame 75,protein_coding,531.080185516207,0.562828629896977,0.348321512336701,1.61583080562915,0.106130899191067,0.207552068410988
9891,NUAK1,NUAK family kinase 1,protein_coding,189.627443147705,-0.497821528365913,0.410380532791065,-1.21307296177074,0.225101926404212,0.363735366188899
